1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51
t[s];thtr[deg];psir[deg];phir[deg];CA[-];Clp[1/rad];Cld[1/rad];Cmq[1/rad];Cnr[1/rad];CNa[1/rad];CYb[1/rad];emp[N];Ixx[kgm2];Iyy[kgm2];Izz[kgm2];Ixy[kgm2];Ixz[kgm2];Iyz[kgm2];Ixxp[kgm2];Iyyp[kgm2];Izzp[kgm2];Ixyp[kgm2];Ixzp[kgm2];Iyzp[kgm2];massa[kg];pdin[Pa];U[m/s];Xcg[m];Ycg[m];Zcg[m];Xcp[m];Ycp[m];Zcp[m];mp[kg/s];ax_net[m/s2];ay_net[m/s2];az_net[m/s2];altitude[km];mach[-];Rec[km];long[deg];gcLat[deg];gdLat[deg];gravXV[m/s2];gravYV[m/s2];gravZV[m/s2];gravXB[m/s2];gravYB[m/s2];gravZB[m/s2];AoA[deg];AoAtotal[deg] 
2.4;-1.0176301;-0.005415634;0;0.32091629;2.6394916;1.3888625;345.55645;345.55645;5.4838725;5.4838725;481406.22;3850.23;75473;75473;0;0;0;-14;-519.5;-519.5;0;0;0;15170.97;1510.2441;49.907492;-8.0158;0;0;-8.3286708;0;0;201.2;31.66121;0;0.019307911;0.10757985;0.14685516;6378.2099;-44.367775;-2.3005073;-2.3159945;0.00127642;0;9.8138966;-9.8123876;-0.000977795;0.17209645;-0.87205547;0.87205547
2.44;-1.1177582;-0.005307224;0;0.32081329;2.640003;1.3890531;345.58587;345.58587;5.4826793;5.4826793;481412.56;3849.67;75452.22;75452.22;0;0;0;-14;-519.5;-519.5;0;0;0;15162.922;1563.3783;50.7817;-8.01548;0;0;-8.329115;0;0;201.2;31.675879;0;0.021719116;0.10959387;0.14943408;6378.212;-44.367775;-2.3005073;-2.3159945;0.001276419;0;9.8138904;-9.8120661;-0.000977794;0.18922191;-0.94732198;0.94732198
2.48;-1.2178861;-0.00519889;0;0.32071024;2.6405148;1.3892438;345.61531;345.61531;5.4814853;5.4814853;481421.02;3849.11;75431.44;75431.44;0;0;0;-14;-519.5;-519.5;0;0;0;15154.874;1617.45;51.656369;-8.01516;0;0;-8.3295596;0;0;201.2;31.690659;0;0.024222224;0.11164293;0.15201482;6378.214;-44.367775;-2.3005073;-2.3159944;0.001276417;0;9.8138841;-9.8117146;-0.000977792;0.20634677;-1.0208601;1.0208601
2.52;-1.3180141;-0.005090524;0;0.32060714;2.6410269;1.3894347;345.64477;345.64477;5.4802905;5.4802905;481431.26;3848.55;75410.66;75410.66;0;0;0;-14;-519.5;-519.5;0;0;0;15146.826;1672.4602;52.531505;-8.01484;0;0;-8.3300044;0;0;201.2;31.705528;0;0.026818239;0.11372702;0.1545974;6378.2161;-44.367775;-2.3005072;-2.3159944;0.001276415;0;9.8138777;-9.811333;-0.000977791;0.22347097;-1.0927506;1.0927506
2.56;-1.4181421;-0.004982128;0;0.32050399;2.6415394;1.3896256;345.67426;345.67426;5.4790948;5.4790948;481444.39;3847.99;75389.88;75389.88;0;0;0;-14;-519.5;-519.5;0;0;0;15138.778;1728.4096;53.407111;-8.01452;0;0;-8.3304496;0;0;201.2;31.720559;0;0.029508163;0.11584619;0.15718182;6378.2182;-44.367775;-2.3005072;-2.3159943;0.001276414;0;9.8138711;-9.8109215;-0.00097779;0.24059447;-1.1630692;1.1630692
2.6;-1.51827;-0.004873702;0;0.32040079;2.6420523;1.3898168;345.70376;345.70376;5.4778983;5.4778983;481458.53;3847.43;75369.1;75369.1;0;0;0;-14;-519.5;-519.5;0;0;0;15130.73;1785.2992;54.283191;-8.0142;0;0;-8.3308951;0;0;201.2;31.735628;0;0.032292992;0.11800044;0.15976811;6378.2204;-44.367775;-2.3005071;-2.3159943;0.001276412;0;9.8138645;-9.81048;-0.000977788;0.2577172;-1.2318868;1.2318868
2.64;-1.6183982;-0.00476514;0;0.32029754;2.6425656;1.390008;345.73329;345.73329;5.4767009;5.4767009;481477.28;3846.87;75348.32;75348.32;0;0;0;-14;-519.5;-519.5;0;0;0;15122.682;1843.1298;55.159753;-8.01388;0;0;-8.3313409;0;0;201.2;31.750974;0;0.035173718;0.1201898;0.16235627;6378.2226;-44.367775;-2.3005071;-2.3159942;0.00127641;0;9.8138577;-9.8100086;-0.000977787;0.27483913;-1.2992695;1.2992695
2.68;-1.7185262;-0.004656659;0;0.32019423;2.6430792;1.3901994;345.76284;345.76284;5.4755026;5.4755026;481497.1;3846.31;75327.54;75327.54;0;0;0;-14;-519.5;-519.5;0;0;0;15114.634;1901.9024;56.0368;-8.01356;0;0;-8.331787;0;0;201.2;31.766363;0;0.038151325;0.1224143;0.16494633;6378.2248;-44.367775;-2.300507;-2.3159941;0.001276408;0;9.8138509;-9.8095071;-0.000977786;0.29196019;-1.3652798;1.3652798
2.72;-1.8186542;-0.004548151;0;0.32009087;2.6435932;1.390391;345.79241;345.79241;5.4743034;5.4743034;481520.12;3845.75;75306.76;75306.76;0;0;0;-14;-519.5;-519.5;0;0;0;15106.586;1961.618;56.91434;-8.01324;0;0;-8.3322335;0;0;201.2;31.781936;0;0.041226797;0.12467395;0.1675383;6378.227;-44.367775;-2.3005069;-2.315994;0.001276407;0;9.8138439;-9.8089756;-0.000977784;0.30908034;-1.429976;1.429976
2.76;-1.9187822;-0.004439618;0;0.31998745;2.6441076;1.3905826;345.822;345.822;5.4731033;5.4731033;481543.1;3845.19;75285.98;75285.98;0;0;0;-14;-519.5;-519.5;0;0;0;15098.538;2022.2773;57.792375;-8.01292;0;0;-8.3326803;0;0;201.2;31.797478;0;0.044401104;0.12696877;0.17013218;6378.2293;-44.367774;-2.3005068;-2.3159939;0.001276405;0;9.8138368;-9.8084142;-0.000977783;0.32619952;-1.4934132;1.4934132
2.8;-2.0189103;-0.00433106;0;0.31988398;2.6446223;1.3907745;345.85162;345.85162;5.4719024;5.4719024;481565.93;3844.63;75265.2;75265.2;0;0;0;-14;-519.5;-519.5;0;0;0;15090.49;2083.8806;58.670902;-8.0126;0;0;-8.3331274;0;0;201.2;31.812983;0;0.047675212;0.12929879;0.17272798;6378.2317;-44.367774;-2.3005067;-2.3159938;0.001276403;0;9.8138297;-9.8078227;-0.000977781;0.34331767;-1.5556431;1.5556431
2.84;-2.1190385;-0.004222371;0;0.31978045;2.6451375;1.3909664;345.88125;345.88125;5.4707006;5.4707006;481592.15;3844.07;75244.42;75244.42;0;0;0;-14;-519.5;-519.5;0;0;0;15082.442;2146.4286;59.549923;-8.01228;0;0;-8.3335749;0;0;201.2;31.828685;0;0.051050078;0.13166403;0.1753257;6378.234;-44.367774;-2.3005066;-2.3159937;0.001276401;0;9.8138224;-9.8072013;-0.00097778;0.36043475;-1.6167146;1.6167146
2.88;-2.2191665;-0.004113767;0;0.31967687;2.645653;1.3911586;345.91091;345.91091;5.4694978;5.4694978;481620.79;3843.51;75223.64;75223.64;0;0;0;-14;-519.5;-519.5;0;0;0;15074.394;2209.9226;60.429449;-8.01196;0;0;-8.3340226;0;0;201.2;31.844519;0;0.054526661;0.13406451;0.17792536;6378.2364;-44.367774;-2.3005065;-2.3159936;0.001276399;0;9.813815;-9.8065499;-0.000977778;0.3775507;-1.6766732;1.6766732
2.92;-2.3192946;-0.004005142;0;0.31957322;2.6461689;1.3913508;345.94059;345.94059;5.4682942;5.4682942;481653.2;3842.95;75202.86;75202.86;0;0;0;-14.4;-523.02;-523.02;0;0;0;15066.346;2274.3633;61.309484;-8.01164;0;0;-8.3344708;0;0;201.2;31.860578;0;0.058105912;0.13650026;0.18052699;6378.2389;-44.367774;-2.3005063;-2.3159934;0.001276397;0;9.8138075;-9.8058685;-0.000977777;0.39466548;-1.7355624;1.7355624
2.96;-2.4194228;-0.003896496;0;0.31946952;2.6466852;1.3915432;345.97029;345.97029;5.4670896;5.4670896;481687;3842.39;75182.08;75182.08;0;0;0;-15.2;-530.06;-530.06;0;0;0;15058.298;2339.7518;62.190034;-8.01132;0;0;-8.3349192;0;0;201.2;31.876701;0;0.061788778;0.13897128;0.18313061;6378.2413;-44.367774;-2.3005062;-2.3159933;0.001276395;0;9.8137999;-9.8051571;-0.000977775;0.41177902;-1.7934227;1.7934227
3;-2.5195509;-0.003787831;0;0.31936575;2.6472019;1.3917358;346.00002;346.00002;5.4658841;5.4658841;481719.44;3841.83;75161.3;75161.3;0;0;0;-16;-537.1;-537.1;0;0;0;15050.25;2406.0886;63.0711;-8.011;0;0;-8.3353681;0;0;201.2;31.892708;0;0.065576188;0.14147762;0.18573621;6378.2438;-44.367773;-2.300506;-2.3159931;0.001276393;0;9.8137921;-9.8044158;-0.000977773;0.42889127;-1.8502929;1.8502929
3.04;-2.6196792;-0.003679039;0;0.31926193;2.647719;1.3919285;346.02977;346.02977;5.4646778;5.4646778;481752.09;3841.19;75139.816;75139.816;0;0;0;-16;-537.1;-537.1;0;0;0;15042.202;2473.3737;63.952677;-8.01064;0;0;-8.3358172;0;0;201.2;31.908701;0;0.069469064;0.14401928;0.18834378;6378.2464;-44.367773;-2.3005058;-2.3159929;0.00127639;0;9.8137843;-9.8036445;-0.000977772;0.44600218;-1.9062096;1.9062096
3.08;-2.7198074;-0.003570337;0;0.31915804;2.6482365;1.3921213;346.05954;346.05954;5.4634704;5.4634704;481790.99;3840.55;75118.332;75118.332;0;0;0;-16;-537.1;-537.1;0;0;0;15034.154;2541.6084;64.834773;-8.01028;0;0;-8.3362667;0;0;201.2;31.925084;0;0.073468333;0.14659628;0.19095335;6378.249;-44.367773;-2.3005057;-2.3159927;0.001276388;0;9.8137764;-9.8028432;-0.00097777;0.46311171;-1.9612073;1.9612073
3.12;-2.8199356;-0.003461619;0;0.31905409;2.6487544;1.3923143;346.08933;346.08933;5.4622622;5.4622622;481830.83;3839.91;75096.848;75096.848;0;0;0;-16;-537.1;-537.1;0;0;0;15026.106;2610.7935;65.717396;-8.00992;0;0;-8.3367166;0;0;201.2;31.941502;0;0.077574914;0.14920866;0.19356495;6378.2516;-44.367773;-2.3005054;-2.3159925;0.001276386;0;9.8137683;-9.8020119;-0.000977768;0.48021979;-2.0153184;2.0153184
3.16;-2.9200638;-0.003352885;0;0.31895007;2.6492727;1.3925074;346.11915;346.11915;5.461053;5.461053;481875.23;3839.27;75075.364;75075.364;0;0;0;-16;-537.1;-537.1;0;0;0;15018.058;2680.9304;66.600553;-8.00956;0;0;-8.3371668;0;0;201.2;31.958198;0;0.08178972;0.15185643;0.19617859;6378.2542;-44.367773;-2.3005052;-2.3159923;0.001276384;0;9.8137601;-9.8011507;-0.000977767;0.49732637;-2.0685738;2.0685738
3.2;-3.0201921;-0.003244137;0;0.31884599;2.6497914;1.3927007;346.14899;346.14899;5.4598428;5.4598428;481920.53;3838.63;75053.88;75053.88;0;0;0;-16;-537.1;-537.1;0;0;0;15010.01;2752.0196;67.48425;-8.0092;0;0;-8.3376173;0;0;201.2;31.974928;0;0.086113657;0.15453961;0.1987943;6378.2569;-44.367772;-2.300505;-2.315992;0.001276382;0;9.8137519;-9.8002595;-0.000977765;0.51443141;-2.1210026;2.1210026
3.24;-3.1203205;-0.003135267;0;0.31874185;2.6503105;1.3928942;346.17886;346.17886;5.4586317;5.4586317;481968.24;3837.99;75032.396;75032.396;0;0;0;-16;-537.1;-537.1;0;0;0;15001.962;2824.0623;68.368491;-8.00884;0;0;-8.3380682;0;0;201.2;31.991793;0;0.090547622;0.15725823;0.20141209;6378.2596;-44.367772;-2.3005047;-2.3159918;0.001276379;0;9.8137435;-9.7993384;-0.000977763;0.53153484;-2.1726327;2.1726327
3.28;-3.2204488;-0.003026492;0;0.31863763;2.6508301;1.3930878;346.20875;346.20875;5.4574196;5.4574196;482017.24;3837.35;75010.912;75010.912;0;0;0;-16;-537.1;-537.1;0;0;0;14993.914;2897.0588;69.253278;-8.00848;0;0;-8.3385195;0;0;201.2;32.008718;0;0.095092501;0.1600123;0.20403196;6378.2624;-44.367772;-2.3005045;-2.3159915;0.001276377;0;9.813735;-9.7983873;-0.000977761;0.54863662;-2.2234906;2.2234906
3.32;-3.3205771;-0.002917706;0;0.31853335;2.65135;1.3932815;346.23866;346.23866;5.4562066;5.4562066;482068.74;3836.71;74989.428;74989.428;0;0;0;-16;-537.1;-537.1;0;0;0;14985.866;2971.0102;70.138618;-8.00812;0;0;-8.3389711;0;0;201.2;32.025785;0;0.09974918;0.16280185;0.20665395;6378.2652;-44.367771;-2.3005042;-2.3159912;0.001276375;0;9.8137264;-9.7974062;-0.00097776;0.56573669;-2.2736011;2.2736011
3.3333333;-3.3539532;-0.002881477;0;0.31849858;2.6515234;1.3933462;346.24864;346.24864;5.455802;5.455802;482085.96;3836.4967;74982.267;74982.267;0;0;0;-16;-537.1;-537.1;0;0;0;14983.183;2995.873;70.433854;-8.008;0;0;-8.3391218;0;0;201.2;32.031472;0;0.1013264;0.16373959;0.20752841;6378.2661;-44.367771;-2.3005041;-2.3159911;0.001276374;0;9.8137235;-9.7970725;-0.000977759;0.57143632;-2.2901427;2.2901427
3.36;-3.4207055;-0.002808909;0;0.318429;2.6518704;1.3934755;346.2686;346.2686;5.4549925;5.4549925;482121.71;3836.07;74967.944;74967.944;0;0;0;-16;-537.1;-537.1;0;0;0;14977.818;3045.9172;71.024512;-8.00776;0;0;-8.3394231;0;0;201.2;32.042925;0;0.10451853;0.1656269;0.20927805;6378.268;-44.367771;-2.3005039;-2.3159909;0.001276372;0;9.8137177;-9.7963952;-0.000977758;0.582835;-2.3229882;2.3229882
3.4;-3.5208339;-0.002700102;0;0.31832458;2.6523912;1.3936695;346.29856;346.29856;5.4537775;5.4537775;482176.93;3835.43;74946.46;74946.46;0;0;0;-16;-537.1;-537.1;0;0;0;14969.77;3121.7806;71.910967;-8.0074;0;0;-8.3398755;0;0;201.2;32.060189;0;0.10940143;0.16848747;0.21190428;6378.2709;-44.367771;-2.3005036;-2.3159906;0.00127637;0;9.8137089;-9.7953542;-0.000977756;0.5999315;-2.3716745;2.3716745
3.44;-3.6209624;-0.002591178;0;0.31822009;2.6529124;1.3938638;346.32854;346.32854;5.4525615;5.4525615;482233.74;3834.79;74924.976;74924.976;0;0;0;-16;-537.1;-537.1;0;0;0;14961.722;3198.601;72.797985;-8.00704;0;0;-8.3403283;0;0;201.2;32.077536;0;0.11439872;0.17138358;0.21453266;6378.2738;-44.36777;-2.3005032;-2.3159902;0.001276367;0;9.8137;-9.7942833;-0.000977754;0.61702613;-2.4196815;2.4196815
3.48;-3.7210908;-0.002482355;0;0.31811552;2.6534341;1.3940582;346.35855;346.35855;5.4513444;5.4513444;482292.63;3834.15;74903.492;74903.492;0;0;0;-16;-537.1;-537.1;0;0;0;14953.674;3276.3794;73.685571;-8.00668;0;0;-8.3407814;0;0;201.2;32.094996;0;0.11951128;0.17431525;0.21716321;6378.2767;-44.36777;-2.3005029;-2.3159898;0.001276365;0;9.8136909;-9.7931825;-0.000977752;0.63411885;-2.4670297;2.4670297
3.52;-3.8212193;-0.002373525;0;0.31801089;2.6539561;1.3942527;346.38859;346.38859;5.4501264;5.4501264;482353.17;3833.51;74882.008;74882.008;0;0;0;-16;-537.1;-537.1;0;0;0;14945.626;3355.1164;74.573729;-8.00632;0;0;-8.3412348;0;0;201.2;32.112543;0;0.12473993;0.17728251;0.21979593;6378.2797;-44.367769;-2.3005025;-2.3159894;0.001276362;0;9.8136818;-9.7920517;-0.00097775;0.65120959;-2.5137387;2.5137387
3.56;-3.9213478;-0.002264689;0;0.31790618;2.6544787;1.3944474;346.41865;346.41865;5.4489074;5.4489074;482415.66;3832.87;74860.524;74860.524;0;0;0;-16;-537.1;-537.1;0;0;0;14937.578;3434.8128;75.462462;-8.00596;0;0;-8.3416887;0;0;201.2;32.130195;0;0.13008553;0.18028537;0.22243084;6378.2827;-44.367769;-2.3005021;-2.315989;0.001276359;0;9.8136725;-9.790891;-0.000977748;0.66829832;-2.5598271;2.5598271
3.6;-4.0214764;-0.002155848;0;0.31780139;2.6550016;1.3946423;346.44873;346.44873;5.4476873;5.4476873;482479.82;3832.23;74839.04;74839.04;0;0;0;-16;-537.1;-537.1;0;0;0;14929.53;3515.4692;76.351775;-8.0056;0;0;-8.342143;0;0;201.2;32.147935;0;0.13554889;0.18332387;0.22506795;6378.2857;-44.367768;-2.3005016;-2.3159886;0.001276357;0;9.8136631;-9.7897003;-0.000977746;0.68538496;-2.6053126;2.6053126
3.64;-4.1216051;-0.002046895;0;0.31769653;2.655525;1.3948374;346.47885;346.47885;5.4464662;5.4464662;482545.86;3831.59;74817.556;74817.556;0;0;0;-16;-537.1;-537.1;0;0;0;14921.482;3597.0866;77.241671;-8.00524;0;0;-8.3425976;0;0;201.2;32.165776;0;0.14113085;0.186398;0.22770729;6378.2888;-44.367768;-2.3005012;-2.3159881;0.001276354;0;9.8136537;-9.7884797;-0.000977744;0.70246948;-2.6502122;2.6502122
3.68;-4.2217337;-0.001938048;0;0.31759159;2.6560488;1.3950326;346.50898;346.50898;5.4452441;5.4452441;482613.29;3830.95;74796.072;74796.072;0;0;0;-16;-537.1;-537.1;0;0;0;14913.434;3679.6654;78.132154;-8.00488;0;0;-8.3430526;0;0;201.2;32.183687;0;0.14683221;0.18950781;0.23034885;6378.2919;-44.367767;-2.3005007;-2.3159877;0.001276351;0;9.8136441;-9.7872292;-0.000977742;0.71955182;-2.694542;2.694542
3.72;-4.3218624;-0.001829199;0;0.31748657;2.6565731;1.3952279;346.53914;346.53914;5.4440209;5.4440209;482682.32;3830.31;74774.588;74774.588;0;0;0;-16;-537.1;-537.1;0;0;0;14905.386;3763.2064;79.023227;-8.00452;0;0;-8.343508;0;0;201.2;32.201682;0;0.15265378;0.19265331;0.23299265;6378.295;-44.367767;-2.3005002;-2.3159872;0.001276348;0;9.8136344;-9.7859488;-0.00097774;0.73663192;-2.7383176;2.7383176
3.76;-4.421991;-0.001720349;0;0.31738148;2.6570978;1.3954235;346.56933;346.56933;5.4427968;5.4427968;482750.73;3829.67;74753.104;74753.104;0;0;0;-16;-537.1;-537.1;0;0;0;14897.338;3847.7099;79.914891;-8.00416;0;0;-8.3439638;0;0;201.2;32.219611;0;0.15859636;0.19583452;0.2356387;6378.2982;-44.367766;-2.3004997;-2.3159866;0.001276346;0;9.8136246;-9.7846385;-0.000977737;0.75370974;-2.7815537;2.7815537
3.8;-4.5221199;-0.001611391;0;0.3172763;2.657623;1.3956192;346.59954;346.59954;5.4415715;5.4415715;482818.3;3829.03;74731.62;74731.62;0;0;0;-16;-537.1;-537.1;0;0;0;14889.29;3933.176;80.807142;-8.0038;0;0;-8.3444199;0;0;201.2;32.237459;0;0.16466071;0.19905147;0.23828699;6378.3014;-44.367766;-2.3004992;-2.3159861;0.001276343;0;9.8136147;-9.7832982;-0.000977735;0.77078522;-2.8242648;2.8242648
3.84;-4.6222487;-0.001502542;0;0.31717105;2.6581486;1.395815;346.62978;346.62978;5.4403453;5.4403453;482888.24;3828.39;74710.136;74710.136;0;0;0;-16;-537.1;-537.1;0;0;0;14881.242;4019.6048;81.69998;-8.00344;0;0;-8.3448765;0;0;201.2;32.255444;0;0.17084762;0.20230416;0.24093752;6378.3047;-44.367765;-2.3004986;-2.3159855;0.00127634;0;9.8136046;-9.781928;-0.000977733;0.78785831;-2.8664645;2.8664645
3.88;-4.7223775;-0.001393695;0;0.31706572;2.6586747;1.3960111;346.66005;346.66005;5.4391179;5.4391179;482961.66;3827.75;74688.652;74688.652;0;0;0;-16;-537.1;-537.1;0;0;0;14873.194;4106.9977;82.593416;-8.00308;0;0;-8.3453334;0;0;201.2;32.273638;0;0.17715785;0.20559263;0.24359033;6378.308;-44.367764;-2.300498;-2.3159849;0.001276337;0;9.8135945;-9.780528;-0.000977731;0.80492895;-2.9081653;2.9081653
3.92;-4.8225063;-0.001284851;0;0.31696031;2.6592012;1.3962073;346.69034;346.69034;5.4378896;5.4378896;483036.61;3827.11;74667.168;74667.168;0;0;0;-16;-533.64;-533.64;0;0;0;14865.146;4195.3552;83.487452;-8.00272;0;0;-8.3457908;0;0;201.34;32.291912;0;0.18359219;0.20891689;0.24624542;6378.3113;-44.367763;-2.3004974;-2.3159843;0.001276334;0;9.8135843;-9.779098;-0.000977728;0.8219971;-2.9493798;2.9493798
3.96;-4.9226352;-0.001176011;0;0.31685481;2.6597282;1.3964037;346.72065;346.72065;5.4366601;5.4366601;483114.34;3826.47;74645.684;74645.684;0;0;0;-16;-526.72;-526.72;0;0;0;14857.098;4284.6784;84.382095;-8.00236;0;0;-8.3462485;0;0;201.62;32.31035;0;0.19015138;0.21227696;0.24890282;6378.3146;-44.367763;-2.3004968;-2.3159836;0.001276331;0;9.8135739;-9.7776381;-0.000977726;0.8390627;-2.9901196;2.9901196
4;-5.0227642;-0.001067068;0;0.31674923;2.6602556;1.3966002;346.751;346.751;5.4354296;5.4354296;483193.04;3825.83;74624.2;74624.2;0;0;0;-16;-519.8;-519.8;0;0;0;14849.05;4374.9676;85.277348;-8.002;0;0;-8.3467066;0;0;201.9;32.328831;0;0.19683617;0.21567287;0.25156254;6378.318;-44.367762;-2.3004961;-2.3159829;0.001276328;0;9.8135634;-9.7761484;-0.000977724;0.8561257;-3.030396;3.030396
4.04;-5.1228932;-0.000958239;0;0.31664356;2.6607835;1.3967969;346.78137;346.78137;5.434198;5.434198;483274.05;3825.19;74603.408;74603.408;0;0;0;-16;-519.8;-519.8;0;0;0;14840.974;4466.2237;86.173217;-8.00164;0;0;-8.3471652;0;0;201.9;32.347444;0;0.20364731;0.21910463;0.2542246;6378.3215;-44.367761;-2.3004954;-2.3159822;0.001276325;0;9.8135529;-9.7746287;-0.000977721;0.87318604;-3.07022;3.07022
4.08;-5.2230222;-0.000849417;0;0.31653781;2.6613119;1.3969938;346.81176;346.81176;5.4329653;5.4329653;483355.76;3824.55;74582.616;74582.616;0;0;0;-16;-519.8;-519.8;0;0;0;14832.898;4558.4471;87.069703;-8.00128;0;0;-8.3476241;0;0;201.9;32.366082;0;0.21058552;0.22257227;0.256889;6378.3249;-44.36776;-2.3004947;-2.3159815;0.001276321;0;9.8135422;-9.7730792;-0.000977719;0.89024368;-3.1096019;3.1096019
4.12;-5.3231513;-0.000740603;0;0.31643198;2.6618407;1.3971909;346.84219;346.84219;5.4317315;5.4317315;483440;3823.91;74561.824;74561.824;0;0;0;-16;-519.8;-519.8;0;0;0;14824.822;4651.6385;87.96681;-8.00092;0;0;-8.3480835;0;0;201.9;32.384868;0;0.21765153;0.2260758;0.25955576;6378.3284;-44.367759;-2.3004939;-2.3159807;0.001276318;0;9.8135314;-9.7714998;-0.000977716;0.90729855;-3.1485517;3.1485517
4.16;-5.4232804;-0.000631798;0;0.31632605;2.66237;1.3973881;346.87264;346.87264;5.4304967;5.4304967;483524.61;3823.27;74541.032;74541.032;0;0;0;-16;-519.8;-519.8;0;0;0;14816.746;4745.7983;88.864542;-8.00056;0;0;-8.3485432;0;0;201.9;32.403657;0;0.22484603;0.22961525;0.2622249;6378.332;-44.367758;-2.3004931;-2.3159799;0.001276315;0;9.8135205;-9.7698905;-0.000977714;0.92435062;-3.1870791;3.1870791
4.2;-5.5234097;-0.000522895;0;0.31622004;2.6628998;1.3975856;346.90312;346.90312;5.4292607;5.4292607;483612.03;3822.63;74520.24;74520.24;0;0;0;-16;-519.8;-519.8;0;0;0;14808.67;4840.9273;89.762901;-8.0002;0;0;-8.3490034;0;0;201.9;32.422613;0;0.23216974;0.23319063;0.26489642;6378.3356;-44.367757;-2.3004923;-2.3159791;0.001276312;0;9.8135095;-9.7682514;-0.000977711;0.94139982;-3.2251933;3.2251933
4.24;-5.6235389;-0.00041411;0;0.31611394;2.6634301;1.3977832;346.93362;346.93362;5.4280236;5.4280236;483699.67;3821.99;74499.448;74499.448;0;0;0;-16;-519.8;-519.8;0;0;0;14800.594;4937.0258;90.661892;-7.99984;0;0;-8.349464;0;0;201.9;32.441563;0;0.23962336;0.23680196;0.26757034;6378.3392;-44.367756;-2.3004915;-2.3159782;0.001276308;0;9.8134983;-9.7665824;-0.000977709;0.9584461;-3.262903;3.262903
4.28;-5.7236681;-0.000305338;0;0.31600774;2.6639608;1.3979809;346.96415;346.96415;5.4267854;5.4267854;483789.58;3821.35;74478.656;74478.656;0;0;0;-16;-519.8;-519.8;0;0;0;14792.518;5034.0943;91.561517;-7.99948;0;0;-8.349925;0;0;201.9;32.460643;0;0.24720755;0.24044926;0.27024667;6378.3428;-44.367755;-2.3004906;-2.3159773;0.001276305;0;9.8134871;-9.7648835;-0.000977706;0.97548942;-3.3002169;3.3002169
4.32;-5.8237974;-0.000196578;0;0.31590146;2.664492;1.3981789;346.99472;346.99472;5.4255461;5.4255461;483879.87;3820.71;74457.864;74457.864;0;0;0;-16;-519.8;-519.8;0;0;0;14784.442;5132.1334;92.461778;-7.99912;0;0;-8.3503864;0;0;201.9;32.479727;0;0.254923;0.24413256;0.27292541;6378.3465;-44.367754;-2.3004897;-2.3159764;0.001276301;0;9.8134757;-9.7631548;-0.000977704;0.99252971;-3.3371431;3.3371431
4.36;-5.9239267;-0.0000878;0;0.31579509;2.6650237;1.398377;347.0253;347.0253;5.4243056;5.4243056;483972.43;3820.07;74437.072;74437.072;0;0;0;-16;-519.8;-519.8;0;0;0;14776.366;5231.1433;93.362679;-7.99876;0;0;-8.3508482;0;0;201.9;32.498944;0;0.26277037;0.24785188;0.27560659;6378.3502;-44.367753;-2.3004887;-2.3159754;0.001276298;0;9.8134643;-9.7613962;-0.000977701;1.0095669;-3.3736894;3.3736894
4.4;-6.0240563;0.000021;0;0.31568872;2.6655559;1.3985753;347.05592;347.05592;5.423064;5.423064;484065.8;3819.43;74416.28;74416.28;0;0;0;-16;-519.8;-519.8;0;0;0;14768.29;5331.1247;94.264223;-7.9984;0;0;-8.3513105;0;0;201.9;32.518194;0;0.27075032;0.25160722;0.27829022;6378.354;-44.367752;-2.3004878;-2.3159745;0.001276294;0;9.8134527;-9.7596078;-0.000977698;1.026601;-3.4098635;3.4098635
4.44;-6.1241857;0.000129722;0;0.31558239;2.6660885;1.3987738;347.08656;347.08656;5.4218213;5.4218213;484158.18;3818.79;74395.488;74395.488;0;0;0;-16;-519.8;-519.8;0;0;0;14760.214;5432.0777;95.16641;-7.99804;0;0;-8.3517732;0;0;201.9;32.537355;0;0.27886349;0.25539862;0.28097629;6378.3578;-44.367751;-2.3004868;-2.3159734;0.001276291;0;9.813441;-9.7577896;-0.000977695;1.0436319;-3.4456728;3.4456728
4.48;-6.2243152;0.000238421;0;0.31547598;2.6666217;1.3989725;347.11724;347.11724;5.4205775;5.4205775;484250;3818.15;74374.696;74374.696;0;0;0;-16;-519.8;-519.8;0;0;0;14752.138;5534.0019;96.069236;-7.99768;0;0;-8.3522363;0;0;201.9;32.556457;0;0.28711048;0.25922608;0.28366479;6378.3616;-44.36775;-2.3004857;-2.3159724;0.001276287;0;9.8134292;-9.7559415;-0.000977693;1.0606596;-3.4811244;3.4811244
4.52;-6.3244448;0.000347102;0;0.31536949;2.6671553;1.3991714;347.14793;347.14793;5.4193325;5.4193325;484344.28;3817.51;74353.904;74353.904;0;0;0;-16;-519.8;-519.8;0;0;0;14744.062;5636.8973;96.972701;-7.99732;0;0;-8.3526998;0;0;201.9;32.575704;0;0.29549192;0.26308964;0.28635574;6378.3655;-44.367748;-2.3004846;-2.3159713;0.001276283;0;9.8134173;-9.7540636;-0.00097769;1.077684;-3.5162252;3.5162252
