t[s]	thtr[deg]	psir[deg]	phir[deg]	CA[-]	Clp[1/rad]	Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]	Xcg[m]	Ycg[m]	Zcg[m]	Xcp[m]	Ycp[m]	Zcp[m]	mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]	Rec[km]	long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 
8.8151753E+000	-1.0038821E+001	1.1870671E-002	-0.0000000E+000	3.7145032E-001	2.7331264E+000	1.4294132E+000	3.5281604E+002	3.5281604E+002	5.4126345E+000	5.4126345E+000	4.5836910E+005	3.7405265E+003	7.2130199E+004	7.2130199E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0000000E+001	-5.1627000E+002	-5.1627000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3897681E+004	2.1167352E+004	1.9401024E+002	-7.9588482E+000	0.0000000E+000	0.0000000E+000	-8.4361501E+000	0.0000000E+000	0.0000000E+000	1.9170000E+002	3.1677723E+001	0.0000000E+000	4.1294431E-001	8.8555360E-001	5.7603932E-001	6.3789879E+003	-4.4367258E+001	-2.3000713E+000	-2.3155536E+000	1.2755565E-003	0.0000000E+000	9.8114991E+000	-9.6622980E+000	-9.7713298E-004	1.7045564E+000	-1.2347813E+000	1.2347813E+000	
8.8654463E+000	-1.0038996E+001	1.2005075E-002	-0.0000000E+000	3.7256676E-001	2.7339474E+000	1.4298237E+000	3.5289789E+002	3.5289789E+002	5.4166890E+000	5.4166890E+000	4.5804698E+005	3.7395211E+003	7.2104246E+004	7.2104246E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0000000E+001	-5.1627000E+002	-5.1627000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3888044E+004	2.1388937E+004	1.9511816E+002	-7.9583455E+000	0.0000000E+000	0.0000000E+000	-8.4382028E+000	0.0000000E+000	0.0000000E+000	1.9170000E+002	3.1658665E+001	0.0000000E+000	4.0508404E-001	8.9522173E-001	5.7938521E-001	6.3789976E+003	-4.4367248E+001	-2.3000626E+000	-2.3155449E+000	1.2755440E-003	0.0000000E+000	9.8114693E+000	-9.6622687E+000	-9.7712339E-004	1.7045512E+000	-1.1970036E+000	1.1970036E+000	
8.9157173E+000	-1.0039170E+001	1.2139371E-002	-0.0000000E+000	3.7368275E-001	2.7347681E+000	1.4302341E+000	3.5297970E+002	3.5297970E+002	5.4207418E+000	5.4207418E+000	4.5772514E+005	3.7385157E+003	7.2078293E+004	7.2078293E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0157173E+001	-5.1416860E+002	-5.1416860E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3878407E+004	2.1611145E+004	1.9622512E+002	-7.9578428E+000	0.0000000E+000	0.0000000E+000	-8.4402546E+000	0.0000000E+000	0.0000000E+000	1.9108703E+002	3.1639463E+001	0.0000000E+000	3.9713433E-001	9.0494376E-001	5.8272964E-001	6.3790073E+003	-4.4367238E+001	-2.3000539E+000	-2.3155361E+000	1.2755314E-003	0.0000000E+000	9.8114394E+000	-9.6622392E+000	-9.7711373E-004	1.7045460E+000	-1.1597758E+000	1.1597758E+000	
8.9659883E+000	-1.0039345E+001	1.2273776E-002	-0.0000000E+000	3.7479826E-001	2.7355885E+000	1.4306442E+000	3.5306148E+002	3.5306148E+002	5.4247928E+000	5.4247928E+000	4.5740573E+005	3.7375102E+003	7.2052339E+004	7.2052339E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0659883E+001	-5.0744737E+002	-5.0744737E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3868770E+004	2.1833966E+004	1.9733112E+002	-7.9573401E+000	0.0000000E+000	0.0000000E+000	-8.4423055E+000	0.0000000E+000	0.0000000E+000	1.8912646E+002	3.1620274E+001	0.0000000E+000	3.8909650E-001	9.1471966E-001	5.8607259E-001	6.3790171E+003	-4.4367227E+001	-2.3000451E+000	-2.3155271E+000	1.2755187E-003	0.0000000E+000	9.8114092E+000	-9.6622095E+000	-9.7710400E-004	1.7045408E+000	-1.1230895E+000	1.1230895E+000	
9.0162593E+000	-1.0039519E+001	1.2408073E-002	-0.0000000E+000	3.7591331E-001	2.7364085E+000	1.4310542E+000	3.5314322E+002	3.5314322E+002	5.4288420E+000	5.4288420E+000	4.5708861E+005	3.7364886E+003	7.2026603E+004	7.2026603E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3859197E+004	2.2057389E+004	1.9843615E+002	-7.9568374E+000	0.0000000E+000	0.0000000E+000	-8.4443555E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1601088E+001	0.0000000E+000	3.8097186E-001	9.2454938E-001	5.8941407E-001	6.3790269E+003	-4.4367217E+001	-2.3000361E+000	-2.3155182E+000	1.2755059E-003	0.0000000E+000	9.8113789E+000	-9.6621797E+000	-9.7709420E-004	1.7045355E+000	-1.0869363E+000	1.0869363E+000	
9.0665302E+000	-1.0039694E+001	1.2542479E-002	-0.0000000E+000	3.7702788E-001	2.7372281E+000	1.4314640E+000	3.5322492E+002	3.5322492E+002	5.4328894E+000	5.4328894E+000	4.5677179E+005	3.7354329E+003	7.2001322E+004	7.2001322E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3849756E+004	2.2281403E+004	1.9954022E+002	-7.9563347E+000	0.0000000E+000	0.0000000E+000	-8.4464046E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1581762E+001	0.0000000E+000	3.7276174E-001	9.3443288E-001	5.9275407E-001	6.3790368E+003	-4.4367206E+001	-2.3000271E+000	-2.3155091E+000	1.2754930E-003	0.0000000E+000	9.8113485E+000	-9.6621497E+000	-9.7708433E-004	1.7045302E+000	-1.0513085E+000	1.0513085E+000	
9.1168012E+000	-1.0039869E+001	1.2676777E-002	-0.0000000E+000	3.7814199E-001	2.7380473E+000	1.4318737E+000	3.5330659E+002	3.5330659E+002	5.4369350E+000	5.4369350E+000	4.5645780E+005	3.7343772E+003	7.1976041E+004	7.1976041E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3840315E+004	2.2505999E+004	2.0064332E+002	-7.9558320E+000	0.0000000E+000	0.0000000E+000	-8.4484528E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1562479E+001	0.0000000E+000	3.6446747E-001	9.4437012E-001	5.9609258E-001	6.3790468E+003	-4.4367195E+001	-2.3000181E+000	-2.3154999E+000	1.2754800E-003	0.0000000E+000	9.8113179E+000	-9.6621195E+000	-9.7707439E-004	1.7045249E+000	-1.0161979E+000	1.0161979E+000	
9.1670722E+000	-1.0040044E+001	1.2811183E-002	-0.0000000E+000	3.7925561E-001	2.7388662E+000	1.4322831E+000	3.5338822E+002	3.5338822E+002	5.4409788E+000	5.4409788E+000	4.5614407E+005	3.7333215E+003	7.1950759E+004	7.1950759E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3830874E+004	2.2731165E+004	2.0174545E+002	-7.9553293E+000	0.0000000E+000	0.0000000E+000	-8.4505001E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1543052E+001	0.0000000E+000	3.5609039E-001	9.5436104E-001	5.9942959E-001	6.3790567E+003	-4.4367184E+001	-2.3000089E+000	-2.3154907E+000	1.2754670E-003	0.0000000E+000	9.8112871E+000	-9.6620892E+000	-9.7706439E-004	1.7045195E+000	-9.8159708E-001	9.8159708E-001	
9.2173432E+000	-1.0040219E+001	1.2945482E-002	-0.0000000E+000	3.8036875E-001	2.7396848E+000	1.4326924E+000	3.5346981E+002	3.5346981E+002	5.4450207E+000	5.4450207E+000	4.5583167E+005	3.7322658E+003	7.1925478E+004	7.1925478E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3821433E+004	2.2956889E+004	2.0284660E+002	-7.9548266E+000	0.0000000E+000	0.0000000E+000	-8.4525464E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1523561E+001	0.0000000E+000	3.4763186E-001	9.6440561E-001	6.0276509E-001	6.3790668E+003	-4.4367174E+001	-2.2999996E+000	-2.3154813E+000	1.2754538E-003	0.0000000E+000	9.8112561E+000	-9.6620588E+000	-9.7705431E-004	1.7045141E+000	-9.4749840E-001	9.4749840E-001	
9.2676142E+000	-1.0040394E+001	1.3079889E-002	-0.0000000E+000	3.8148141E-001	2.7405029E+000	1.4331014E+000	3.5355137E+002	3.5355137E+002	5.4490608E+000	5.4490608E+000	4.5552062E+005	3.7312101E+003	7.1900197E+004	7.1900197E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3811992E+004	2.3183162E+004	2.0394677E+002	-7.9543239E+000	0.0000000E+000	0.0000000E+000	-8.4545918E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1504007E+001	0.0000000E+000	3.3909324E-001	9.7450378E-001	6.0609906E-001	6.3790769E+003	-4.4367162E+001	-2.2999903E+000	-2.3154719E+000	1.2754406E-003	0.0000000E+000	9.8112250E+000	-9.6620281E+000	-9.7704417E-004	1.7045087E+000	-9.1389452E-001	9.1389452E-001	
9.3178852E+000	-1.0040569E+001	1.3214188E-002	-0.0000000E+000	3.8259358E-001	2.7413207E+000	1.4335103E+000	3.5363289E+002	3.5363289E+002	5.4530991E+000	5.4530991E+000	4.5520982E+005	3.7301544E+003	7.1874916E+004	7.1874916E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3802551E+004	2.3409971E+004	2.0504596E+002	-7.9538211E+000	0.0000000E+000	0.0000000E+000	-8.4566362E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1484310E+001	0.0000000E+000	3.3047590E-001	9.8465550E-001	6.0943150E-001	6.3790870E+003	-4.4367151E+001	-2.2999809E+000	-2.3154624E+000	1.2754272E-003	0.0000000E+000	9.8111938E+000	-9.6619973E+000	-9.7703395E-004	1.7045033E+000	-8.8077825E-001	8.8077825E-001	
9.3681562E+000	-1.0040745E+001	1.3348596E-002	-0.0000000E+000	3.8370524E-001	2.7421380E+000	1.4339190E+000	3.5371437E+002	3.5371437E+002	5.4571354E+000	5.4571354E+000	4.5489758E+005	3.7290987E+003	7.1849634E+004	7.1849634E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3793110E+004	2.3637305E+004	2.0614416E+002	-7.9533184E+000	0.0000000E+000	0.0000000E+000	-8.4586797E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1464349E+001	0.0000000E+000	3.2178122E-001	9.9486073E-001	6.1276237E-001	6.3790972E+003	-4.4367140E+001	-2.2999714E+000	-2.3154528E+000	1.2754138E-003	0.0000000E+000	9.8111623E+000	-9.6619664E+000	-9.7702367E-004	1.7044978E+000	-8.4814257E-001	8.4814257E-001	
9.4184272E+000	-1.0040921E+001	1.3482896E-002	-0.0000000E+000	3.8481639E-001	2.7429550E+000	1.4343275E+000	3.5379581E+002	3.5379581E+002	5.4611699E+000	5.4611699E+000	4.5458552E+005	3.7280430E+003	7.1824353E+004	7.1824353E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3783669E+004	2.3865150E+004	2.0724135E+002	-7.9528157E+000	0.0000000E+000	0.0000000E+000	-8.4607222E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1444241E+001	0.0000000E+000	3.1301058E-001	1.0051194E+000	6.1609164E-001	6.3791075E+003	-4.4367129E+001	-2.2999618E+000	-2.3154431E+000	1.2754003E-003	0.0000000E+000	9.8111307E+000	-9.6619352E+000	-9.7701332E-004	1.7044923E+000	-8.1598061E-001	8.1598061E-001	
9.4686981E+000	-1.0041096E+001	1.3617305E-002	-0.0000000E+000	3.8592703E-001	2.7437716E+000	1.4347358E+000	3.5387722E+002	3.5387722E+002	5.4652023E+000	5.4652023E+000	4.5427551E+005	3.7269873E+003	7.1799072E+004	7.1799072E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3774228E+004	2.4093496E+004	2.0833753E+002	-7.9523130E+000	0.0000000E+000	0.0000000E+000	-8.4627637E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1424122E+001	0.0000000E+000	3.0416539E-001	1.0154316E+000	6.1941930E-001	6.3791178E+003	-4.4367117E+001	-2.2999521E+000	-2.3154334E+000	1.2753867E-003	0.0000000E+000	9.8110989E+000	-9.6619039E+000	-9.7700290E-004	1.7044868E+000	-7.8428560E-001	7.8428560E-001	
9.5189691E+000	-1.0041272E+001	1.3751606E-002	-0.0000000E+000	3.8703715E-001	2.7445878E+000	1.4351439E+000	3.5395858E+002	3.5395858E+002	5.4692328E+000	5.4692328E+000	4.5396847E+005	3.7259316E+003	7.1773790E+004	7.1773790E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3764788E+004	2.4322333E+004	2.0943270E+002	-7.9518103E+000	0.0000000E+000	0.0000000E+000	-8.4648043E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1404059E+001	0.0000000E+000	2.9524709E-001	1.0257970E+000	6.2274535E-001	6.3791282E+003	-4.4367106E+001	-2.2999424E+000	-2.3154235E+000	1.2753730E-003	0.0000000E+000	9.8110670E+000	-9.6618725E+000	-9.7699242E-004	1.7044812E+000	-7.5305092E-001	7.5305092E-001	
9.5692401E+000	-1.0041448E+001	1.3886015E-002	-0.0000000E+000	3.8814675E-001	2.7454036E+000	1.4355518E+000	3.5403990E+002	3.5403990E+002	5.4732614E+000	5.4732614E+000	4.5366167E+005	3.7248760E+003	7.1748509E+004	7.1748509E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3755347E+004	2.4551650E+004	2.1052686E+002	-7.9513076E+000	0.0000000E+000	0.0000000E+000	-8.4668438E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1383855E+001	0.0000000E+000	2.8625711E-001	1.0362159E+000	6.2606979E-001	6.3791386E+003	-4.4367094E+001	-2.2999325E+000	-2.3154136E+000	1.2753592E-003	0.0000000E+000	9.8110349E+000	-9.6618409E+000	-9.7698186E-004	1.7044757E+000	-7.2227008E-001	7.2227008E-001	
9.6195111E+000	-1.0041624E+001	1.4020317E-002	-0.0000000E+000	3.8925584E-001	2.7462190E+000	1.4359595E+000	3.5412119E+002	3.5412119E+002	5.4772880E+000	5.4772880E+000	4.5336002E+005	3.7238203E+003	7.1723228E+004	7.1723228E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3745906E+004	2.4781437E+004	2.1162001E+002	-7.9508049E+000	0.0000000E+000	0.0000000E+000	-8.4688824E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1363867E+001	0.0000000E+000	2.7719690E-001	1.0466880E+000	6.2939262E-001	6.3791491E+003	-4.4367082E+001	-2.2999226E+000	-2.3154036E+000	1.2753454E-003	0.0000000E+000	9.8110026E+000	-9.6618091E+000	-9.7697124E-004	1.7044701E+000	-6.9193675E-001	6.9193675E-001	
9.6697821E+000	-1.0041801E+001	1.4154726E-002	-0.0000000E+000	3.9036442E-001	2.7470341E+000	1.4363670E+000	3.5420243E+002	3.5420243E+002	5.4813127E+000	5.4813127E+000	4.5305970E+005	3.7227646E+003	7.1697947E+004	7.1697947E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3736465E+004	2.5011685E+004	2.1271217E+002	-7.9503022E+000	0.0000000E+000	0.0000000E+000	-8.4709200E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1343818E+001	0.0000000E+000	2.6806795E-001	1.0572133E+000	6.3271387E-001	6.3791596E+003	-4.4367070E+001	-2.2999126E+000	-2.3153935E+000	1.2753314E-003	0.0000000E+000	9.8109702E+000	-9.6617772E+000	-9.7696055E-004	1.7044644E+000	-6.6204472E-001	6.6204472E-001	
9.7200531E+000	-1.0041977E+001	1.4289029E-002	-0.0000000E+000	3.9147248E-001	2.7478487E+000	1.4367743E+000	3.5428364E+002	3.5428364E+002	5.4853354E+000	5.4853354E+000	4.5275964E+005	3.7217089E+003	7.1672665E+004	7.1672665E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3727024E+004	2.5242383E+004	2.1380331E+002	-7.9497995E+000	0.0000000E+000	0.0000000E+000	-8.4729566E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1323631E+001	0.0000000E+000	2.5887172E-001	1.0677918E+000	6.3603350E-001	6.3791702E+003	-4.4367058E+001	-2.2999025E+000	-2.3153833E+000	1.2753174E-003	0.0000000E+000	9.8109376E+000	-9.6617451E+000	-9.7694980E-004	1.7044587E+000	-6.3258795E-001	6.3258795E-001	
9.7703241E+000	-1.0042154E+001	1.4423439E-002	-0.0000000E+000	3.9258002E-001	2.7486629E+000	1.4371815E+000	3.5436480E+002	3.5436480E+002	5.4893562E+000	5.4893562E+000	4.5245990E+005	3.7206532E+003	7.1647384E+004	7.1647384E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3717583E+004	2.5473518E+004	2.1489343E+002	-7.9492968E+000	0.0000000E+000	0.0000000E+000	-8.4749921E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1303310E+001	0.0000000E+000	2.4960970E-001	1.0784235E+000	6.3935150E-001	6.3791808E+003	-4.4367046E+001	-2.2998923E+000	-2.3153730E+000	1.2753033E-003	0.0000000E+000	9.8109049E+000	-9.6617128E+000	-9.7693897E-004	1.7044530E+000	-6.0356056E-001	6.0356056E-001	
9.8205951E+000	-1.0042330E+001	1.4557743E-002	-0.0000000E+000	3.9368703E-001	2.7494767E+000	1.4375884E+000	3.5444593E+002	3.5444593E+002	5.4933749E+000	5.4933749E+000	4.5216039E+005	3.7195975E+003	7.1622103E+004	7.1622103E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3708142E+004	2.5705080E+004	2.1598253E+002	-7.9487940E+000	0.0000000E+000	0.0000000E+000	-8.4770267E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1282849E+001	0.0000000E+000	2.4028341E-001	1.0891082E+000	6.4266786E-001	6.3791915E+003	-4.4367034E+001	-2.2998821E+000	-2.3153627E+000	1.2752890E-003	0.0000000E+000	9.8108719E+000	-9.6616804E+000	-9.7692808E-004	1.7044473E+000	-5.7495680E-001	5.7495680E-001	
9.8708660E+000	-1.0042507E+001	1.4692154E-002	-0.0000000E+000	3.9479351E-001	2.7502902E+000	1.4379951E+000	3.5452701E+002	3.5452701E+002	5.4973917E+000	5.4973917E+000	4.5185966E+005	3.7185418E+003	7.1596821E+004	7.1596821E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1000000E+001	-5.0290000E+002	-5.0290000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3698701E+004	2.5937056E+004	2.1707061E+002	-7.9482913E+000	0.0000000E+000	0.0000000E+000	-8.4790603E+000	0.0000000E+000	0.0000000E+000	1.8780000E+002	3.1262143E+001	0.0000000E+000	2.3089437E-001	1.0998461E+000	6.4598255E-001	6.3792022E+003	-4.4367022E+001	-2.2998717E+000	-2.3153522E+000	1.2752747E-003	0.0000000E+000	9.8108389E+000	-9.6616478E+000	-9.7691712E-004	1.7044416E+000	-5.4677108E-001	5.4677108E-001	
9.9211370E+000	-1.0042684E+001	1.4826458E-002	-0.0000000E+000	3.9589943E-001	2.7511031E+000	1.4384016E+000	3.5460806E+002	3.5460806E+002	5.5014063E+000	5.5014063E+000	4.5155818E+005	3.7174861E+003	7.1571540E+004	7.1571540E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1211370E+001	-4.9771508E+002	-4.9771508E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3689260E+004	2.6169432E+004	2.1815763E+002	-7.9477886E+000	0.0000000E+000	0.0000000E+000	-8.4810928E+000	0.0000000E+000	0.0000000E+000	1.8712361E+002	3.1241226E+001	0.0000000E+000	2.2144415E-001	1.1106369E+000	6.4929553E-001	6.3792130E+003	-4.4367009E+001	-2.2998613E+000	-2.3153417E+000	1.2752603E-003	0.0000000E+000	9.8108056E+000	-9.6616151E+000	-9.7690609E-004	1.7044358E+000	-5.1899797E-001	5.1899797E-001	
9.9714080E+000	-1.0042861E+001	1.4960870E-002	-0.0000000E+000	3.9700479E-001	2.7519157E+000	1.4388079E+000	3.5468906E+002	3.5468906E+002	5.5054189E+000	5.5054189E+000	4.5125694E+005	3.7164304E+003	7.1546259E+004	7.1546259E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1714080E+001	-4.8538361E+002	-4.8538361E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3679820E+004	2.6402197E+004	2.1924360E+002	-7.9472859E+000	0.0000000E+000	0.0000000E+000	-8.4831243E+000	0.0000000E+000	0.0000000E+000	1.8551494E+002	3.1220170E+001	0.0000000E+000	2.1193433E-001	1.1214807E+000	6.5260677E-001	6.3792239E+003	-4.4366997E+001	-2.2998508E+000	-2.3153311E+000	1.2752458E-003	0.0000000E+000	9.8107722E+000	-9.6615822E+000	-9.7689500E-004	1.7044300E+000	-4.9163217E-001	4.9163217E-001	
1.0021679E+001	-1.0043038E+001	1.5095174E-002	-0.0000000E+000	3.9810959E-001	2.7527278E+000	1.4392139E+000	3.5477002E+002	3.5477002E+002	5.5094293E+000	5.5094293E+000	4.5095939E+005	3.7153531E+003	7.1521509E+004	7.1521509E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.2000000E+001	-4.7837000E+002	-4.7837000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3670448E+004	2.6635339E+004	2.2032852E+002	-7.9468266E+000	0.0000000E+000	0.0000000E+000	-8.4851546E+000	0.0000000E+000	0.0000000E+000	1.8460000E+002	3.1199230E+001	0.0000000E+000	2.0236657E-001	1.1323773E+000	6.5591627E-001	6.3792348E+003	-4.4366984E+001	-2.2998402E+000	-2.3153204E+000	1.2752313E-003	0.0000000E+000	9.8107386E+000	-9.6615491E+000	-9.7688384E-004	1.7044241E+000	-4.6466856E-001	4.6466856E-001	
1.0071950E+001	-1.0043216E+001	1.5229587E-002	-0.0000000E+000	3.9921383E-001	2.7535396E+000	1.4396198E+000	3.5485093E+002	3.5485093E+002	5.5134377E+000	5.5134377E+000	4.5066223E+005	3.7142471E+003	7.1497461E+004	7.1497461E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.2000000E+001	-4.7837000E+002	-4.7837000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3661168E+004	2.6868849E+004	2.2141239E+002	-7.9464244E+000	0.0000000E+000	0.0000000E+000	-8.4871840E+000	0.0000000E+000	0.0000000E+000	1.8460000E+002	3.1178164E+001	0.0000000E+000	1.9274257E-001	1.1433269E+000	6.5922405E-001	6.3792457E+003	-4.4366972E+001	-2.2998296E+000	-2.3153097E+000	1.2752166E-003	0.0000000E+000	9.8107049E+000	-9.6615159E+000	-9.7687261E-004	1.7044183E+000	-4.3810219E-001	4.3810219E-001	
1.0122221E+001	-1.0043393E+001	1.5363892E-002	-0.0000000E+000	4.0031751E-001	2.7543508E+000	1.4400254E+000	3.5493180E+002	3.5493180E+002	5.5174439E+000	5.5174439E+000	4.5036616E+005	3.7131411E+003	7.1473413E+004	7.1473413E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.2000000E+001	-4.7837000E+002	-4.7837000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3651888E+004	2.7102715E+004	2.2249520E+002	-7.9460222E+000	0.0000000E+000	0.0000000E+000	-8.4892122E+000	0.0000000E+000	0.0000000E+000	1.8460000E+002	3.1157023E+001	0.0000000E+000	1.8306408E-001	1.1543292E+000	6.6253007E-001	6.3792567E+003	-4.4366959E+001	-2.2998188E+000	-2.3152988E+000	1.2752019E-003	0.0000000E+000	9.8106710E+000	-9.6614825E+000	-9.7686131E-004	1.7044124E+000	-4.1192834E-001	4.1192834E-001	
1.0172492E+001	-1.0043571E+001	1.5498306E-002	-0.0000000E+000	4.0142063E-001	2.7551617E+000	1.4404309E+000	3.5501263E+002	3.5501263E+002	5.5214481E+000	5.5214481E+000	4.5007241E+005	3.7120352E+003	7.1449365E+004	7.1449365E+004	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.2000000E+001	-4.7837000E+002	-4.7837000E+002	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3642608E+004	2.7336927E+004	2.2357694E+002	-7.9456201E+000	0.0000000E+000	0.0000000E+000	-8.4912394E+000	0.0000000E+000	0.0000000E+000	1.8460000E+002	3.1135898E+001	0.0000000E+000	1.7333293E-001	1.1653843E+000	6.6583435E-001	6.3792678E+003	-4.4366946E+001	-2.2998080E+000	-2.3152879E+000	1.2751870E-003	0.0000000E+000	9.8106369E+000	-9.6614490E+000	-9.7684995E-004	1.7044064E+000	-3.8614253E-001	3.8614253E-001	
