0.89,0,0,0.02794,-0.028087,6.9148e-06,-0.011739,18.417,0.1086,0.054299,0.1629,-0.02794,0.028087,-0.0094461,0.0095476,-0.048971,0.048904,-0.011432,0.011444,-8.7885e-06,0.016176,-0.011036,0.01105
0.9,0,0,0.028432,-0.028579,7.1586e-06,-0.011964,18.417,0.10859,0.054297,0.16289,-0.028432,0.028579,-0.0097255,0.0098285,-0.049287,0.049218,-0.011549,0.011561,-8.6032e-06,0.016342,-0.011152,0.011165
0.91,0,0,0.028928,-0.029075,7.4083e-06,-0.012193,18.418,0.10859,0.054295,0.16289,-0.028928,0.029075,-0.01001,0.010114,-0.049602,0.049531,-0.011667,0.011679,-8.4254e-06,0.016508,-0.011269,0.011281
0.92,0,0,0.029428,-0.029573,7.6639e-06,-0.012423,18.419,0.10859,0.054293,0.16288,-0.029428,0.029573,-0.010299,0.010405,-0.049916,0.049843,-0.011786,0.011797,-8.2551e-06,0.016676,-0.011385,0.011398
0.93,0,0,0.02993,-0.030075,7.9254e-06,-0.012657,18.419,0.10858,0.054291,0.16287,-0.02993,0.030075,-0.010593,0.010701,-0.05023,0.050156,-0.011904,0.011916,-8.0921e-06,0.016844,-0.011503,0.011515
0.94,0,0,0.030435,-0.030579,8.193e-06,-0.012894,18.42,0.10858,0.054289,0.16287,-0.030435,0.030579,-0.010893,0.011002,-0.050544,0.050467,-0.012024,0.012035,-7.9362e-06,0.017012,-0.01162,0.011633
0.95,0,0,0.030944,-0.031087,8.4668e-06,-0.013134,18.421,0.10857,0.054287,0.16286,-0.030944,0.031087,-0.011197,0.011307,-0.050856,0.050778,-0.012144,0.012155,-7.7872e-06,0.017181,-0.011739,0.01175
0.96,0,0,0.031456,-0.031598,8.7468e-06,-0.013377,18.421,0.10857,0.054285,0.16286,-0.031456,0.031598,-0.011507,0.011618,-0.051169,0.051089,-0.012264,0.012275,-7.6451e-06,0.017351,-0.011857,0.011869
0.97,0,0,0.03197,-0.032112,9.0331e-06,-0.013622,18.422,0.10857,0.054283,0.16285,-0.03197,0.032112,-0.011821,0.011934,-0.05148,0.051399,-0.012384,0.012395,-7.5097e-06,0.017522,-0.011976,0.011988
0.98,0,0,0.032488,-0.032629,9.3258e-06,-0.013871,18.423,0.10856,0.054281,0.16284,-0.032488,0.032629,-0.012141,0.012255,-0.051791,0.051709,-0.012505,0.012516,-7.3808e-06,0.017693,-0.012096,0.012107
0.99,0,0,0.033009,-0.033149,9.6249e-06,-0.014123,18.423,0.10856,0.054279,0.16284,-0.033009,0.033149,-0.012466,0.012582,-0.052102,0.052018,-0.012627,0.012637,-7.2584e-06,0.017865,-0.012216,0.012227
1,0,0,0.033533,-0.033672,9.9306e-06,-0.014377,18.424,0.10855,0.054277,0.16283,-0.033533,0.033672,-0.012796,0.012913,-0.052412,0.052326,-0.012749,0.012759,-7.1423e-06,0.018037,-0.012337,0.012347
1.01,2.5384e-08,0,0.034061,-0.034199,1.0243e-05,-0.014634,18.425,0.10855,0.054275,0.16282,-0.034061,0.034199,-0.013131,0.01325,-0.052718,0.052634,-0.012871,0.012881,-7.3266e-06,0.01821,-0.012458,0.012468
1.02,2.5384e-08,0,0.034591,-0.034728,1.0562e-05,-0.014894,18.426,0.10854,0.054272,0.16282,-0.034591,0.034728,-0.013472,0.013592,-0.053029,0.052941,-0.012994,0.013004,-6.9305e-06,0.018384,-0.012579,0.012589
1.03,2.5384e-08,0,0.035124,-0.035261,1.0888e-05,-0.015157,18.426,0.10854,0.05427,0.16281,-0.035124,0.035261,-0.013818,0.013939,-0.053336,0.053247,-0.013118,0.013127,-6.8325e-06,0.018558,-0.012701,0.012711
1.04,2.5384e-08,0,0.035661,-0.035796,1.122e-05,-0.015423,18.427,0.10854,0.054268,0.1628,-0.035661,0.035796,-0.014169,0.014292,-0.053643,0.053552,-0.013241,0.013251,-6.7389e-06,0.018733,-0.012823,0.012833
1.05,2.5384e-08,0,0.0362,-0.036335,1.156e-05,-0.015692,18.428,0.10853,0.054266,0.1628,-0.0362,0.036335,-0.014525,0.01465,-0.053948,0.053856,-0.013365,0.013375,-6.6494e-06,0.018908,-0.012946,0.012956
1.06,2.5384e-08,0,0.036743,-0.036876,1.1907e-05,-0.015964,18.429,0.10853,0.054264,0.16279,-0.036743,0.036876,-0.014887,0.015013,-0.054253,0.05416,-0.01349,0.013499,-6.5661e-06,0.019084,-0.013069,0.013079
1.07,2.5384e-08,0,0.037288,-0.037421,1.2261e-05,-0.016238,18.429,0.10852,0.054261,0.16278,-0.037288,0.037421,-0.015255,0.015382,-0.054557,0.054463,-0.013615,0.013624,-6.4893e-06,0.019261,-0.013192,0.013202
1.08,2.5384e-08,0,0.037837,-0.037969,1.2621e-05,-0.016516,18.43,0.10852,0.054259,0.16278,-0.037837,0.037969,-0.015628,0.015756,-0.054859,0.054764,-0.01374,0.013749,-6.4188e-06,0.019438,-0.013316,0.013326
