time [s]	pitch[degree/s]	yaw[degree/s]	roll[degree/s]	altitude[km]	long[degrees]	latd[degrees]	thrust[kN]
   6.6930000e+01  -5.4621939e+01   1.5844411e+01  -5.7349911e+01   3.7757216e+01   1.4980715e+01   6.9424165e+01   2.8421205e+05
   6.6940000e+01  -5.4623868e+01   1.5844463e+01  -5.7350646e+01   3.7770236e+01   1.4980251e+01   6.9424222e+01   2.8410177e+05
   6.6950000e+01  -5.4625796e+01   1.5844515e+01  -5.7351382e+01   3.7783259e+01   1.4979786e+01   6.9424279e+01   2.8399149e+05
   6.6960000e+01  -5.4627723e+01   1.5844567e+01  -5.7352117e+01   3.7796284e+01   1.4979321e+01   6.9424336e+01   2.8388121e+05
   6.6970000e+01  -5.4629651e+01   1.5844619e+01  -5.7352853e+01   3.7809312e+01   1.4978856e+01   6.9424393e+01   2.8377093e+05
   6.6980000e+01  -5.4631577e+01   1.5844670e+01  -5.7353588e+01   3.7822343e+01   1.4978391e+01   6.9424450e+01   2.8366066e+05
   6.6990000e+01  -5.4633503e+01   1.5844722e+01  -5.7354323e+01   3.7835377e+01   1.4977926e+01   6.9424507e+01   2.8355038e+05
   6.7000000e+01  -5.4635429e+01   1.5844773e+01  -5.7355058e+01   3.7848413e+01   1.4977461e+01   6.9424564e+01   2.8344011e+05
   6.7010000e+01  -5.4637354e+01   1.5844823e+01  -5.7355792e+01   3.7861451e+01   1.4976995e+01   6.9424621e+01   2.8332984e+05
   6.7020000e+01  -5.4639279e+01   1.5844874e+01  -5.7356527e+01   3.7874493e+01   1.4976530e+01   6.9424678e+01   2.8321957e+05
   6.7030000e+01  -5.4641203e+01   1.5844924e+01  -5.7357261e+01   3.7887537e+01   1.4976064e+01   6.9424735e+01   2.8310930e+05
   6.7040000e+01  -5.4643127e+01   1.5844974e+01  -5.7357995e+01   3.7900584e+01   1.4975598e+01   6.9424792e+01   2.8299904e+05
   6.7050000e+01  -5.4645050e+01   1.5845024e+01  -5.7358729e+01   3.7913633e+01   1.4975132e+01   6.9424849e+01   2.8288877e+05
   6.7060000e+01  -5.4646973e+01   1.5845074e+01  -5.7359463e+01   3.7926685e+01   1.4974666e+01   6.9424906e+01   2.8277851e+05
   6.7070000e+01  -5.4648895e+01   1.5845123e+01  -5.7360197e+01   3.7939740e+01   1.4974200e+01   6.9424963e+01   2.8266825e+05
   6.7080000e+01  -5.4650817e+01   1.5845173e+01  -5.7360930e+01   3.7952797e+01   1.4973733e+01   6.9425020e+01   2.8255799e+05
   6.7090000e+01  -5.4652738e+01   1.5845222e+01  -5.7361663e+01   3.7965858e+01   1.4973267e+01   6.9425077e+01   2.8244773e+05
   6.7100000e+01  -5.4654658e+01   1.5845270e+01  -5.7362397e+01   3.7978920e+01   1.4972800e+01   6.9425134e+01   2.8233747e+05
   6.7110000e+01  -5.4656579e+01   1.5845319e+01  -5.7363130e+01   3.7991986e+01   1.4972333e+01   6.9425191e+01   2.8222721e+05
   6.7120000e+01  -5.4658498e+01   1.5845367e+01  -5.7363862e+01   3.8005054e+01   1.4971866e+01   6.9425248e+01   2.8211696e+05
   6.7130000e+01  -5.4660418e+01   1.5845415e+01  -5.7364595e+01   3.8018124e+01   1.4971399e+01   6.9425305e+01   2.8200670e+05
   6.7140000e+01  -5.4662336e+01   1.5845463e+01  -5.7365328e+01   3.8031198e+01   1.4970932e+01   6.9425363e+01   2.8189645e+05
   6.7150000e+01  -5.4664255e+01   1.5845511e+01  -5.7366060e+01   3.8044274e+01   1.4970465e+01   6.9425420e+01   2.8178620e+05
   6.7160000e+01  -5.4666172e+01   1.5845558e+01  -5.7366792e+01   3.8057353e+01   1.4969998e+01   6.9425477e+01   2.8167595e+05
   6.7170000e+01  -5.4668090e+01   1.5845605e+01  -5.7367524e+01   3.8070434e+01   1.4969530e+01   6.9425534e+01   2.8156570e+05
   6.7180000e+01  -5.4670006e+01   1.5845652e+01  -5.7368256e+01   3.8083518e+01   1.4969062e+01   6.9425591e+01   2.8145545e+05
   6.7190000e+01  -5.4671923e+01   1.5845699e+01  -5.7368988e+01   3.8096605e+01   1.4968595e+01   6.9425649e+01   2.8134520e+05
   6.7200000e+01  -5.4673838e+01   1.5845746e+01  -5.7369719e+01   3.8109694e+01   1.4968127e+01   6.9425706e+01   2.8123496e+05
   6.7210000e+01  -5.4675754e+01   1.5845792e+01  -5.7370451e+01   3.8122786e+01   1.4967659e+01   6.9425763e+01   2.8112471e+05
   6.7220000e+01  -5.4677668e+01   1.5845838e+01  -5.7371182e+01   3.8135881e+01   1.4967190e+01   6.9425820e+01   2.8101447e+05
   6.7230000e+01  -5.4679583e+01   1.5845884e+01  -5.7371913e+01   3.8148978e+01   1.4966722e+01   6.9425878e+01   2.8090423e+05
   6.7240000e+01  -5.4681496e+01   1.5845929e+01  -5.7372644e+01   3.8162078e+01   1.4966254e+01   6.9425935e+01   2.8079399e+05
   6.7250000e+01  -5.4683410e+01   1.5845975e+01  -5.7373375e+01   3.8175181e+01   1.4965785e+01   6.9425992e+01   2.8068375e+05
   6.7260000e+01  -5.4685322e+01   1.5846020e+01  -5.7374105e+01   3.8188286e+01   1.4965317e+01   6.9426050e+01   2.8057351e+05
   6.7270000e+01  -5.4687235e+01   1.5846065e+01  -5.7374836e+01   3.8201394e+01   1.4964848e+01   6.9426107e+01   2.8046328e+05
   6.7280000e+01  -5.4689147e+01   1.5846110e+01  -5.7375566e+01   3.8214504e+01   1.4964379e+01   6.9426164e+01   2.8035304e+05
   6.7290000e+01  -5.4691058e+01   1.5846154e+01  -5.7376296e+01   3.8227617e+01   1.4963910e+01   6.9426222e+01   2.8024281e+05
   6.7300000e+01  -5.4692969e+01   1.5846198e+01  -5.7377026e+01   3.8240733e+01   1.4963440e+01   6.9426279e+01   2.8013257e+05
   6.7310000e+01  -5.4694879e+01   1.5846243e+01  -5.7377756e+01   3.8253852e+01   1.4962971e+01   6.9426337e+01   2.8002234e+05
   6.7320000e+01  -5.4696789e+01   1.5846286e+01  -5.7378486e+01   3.8266973e+01   1.4962502e+01   6.9426394e+01   2.7991211e+05
   6.7330000e+01  -5.4698698e+01   1.5846330e+01  -5.7379215e+01   3.8280097e+01   1.4962032e+01   6.9426451e+01   2.7980188e+05
   6.7340000e+01  -5.4700607e+01   1.5846373e+01  -5.7379944e+01   3.8293223e+01   1.4961562e+01   6.9426509e+01   2.7969165e+05
   6.7350000e+01  -5.4702516e+01   1.5846417e+01  -5.7380673e+01   3.8306353e+01   1.4961093e+01   6.9426566e+01   2.7958143e+05
   6.7360000e+01  -5.4704424e+01   1.5846460e+01  -5.7381402e+01   3.8319484e+01   1.4960623e+01   6.9426624e+01   2.7947120e+05
   6.7370000e+01  -5.4706331e+01   1.5846502e+01  -5.7382131e+01   3.8332619e+01   1.4960152e+01   6.9426681e+01   2.7936098e+05
   6.7380000e+01  -5.4708238e+01   1.5846545e+01  -5.7382860e+01   3.8345756e+01   1.4959682e+01   6.9426739e+01   2.7925075e+05
   6.7390000e+01  -5.4710144e+01   1.5846587e+01  -5.7383588e+01   3.8358896e+01   1.4959212e+01   6.9426796e+01   2.7914053e+05
   6.7400000e+01  -5.4712050e+01   1.5846629e+01  -5.7384317e+01   3.8372038e+01   1.4958741e+01   6.9426854e+01   2.7903031e+05
   6.7410000e+01  -5.4713956e+01   1.5846671e+01  -5.7385045e+01   3.8385183e+01   1.4958271e+01   6.9426911e+01   2.7892009e+05
   6.7420000e+01  -5.4715861e+01   1.5846713e+01  -5.7385773e+01   3.8398331e+01   1.4957800e+01   6.9426969e+01   2.7880987e+05
   6.7430000e+01  -5.4717765e+01   1.5846754e+01  -5.7386501e+01   3.8411481e+01   1.4957329e+01   6.9427027e+01   2.7869965e+05
   6.7440000e+01  -5.4719669e+01   1.5846795e+01  -5.7387229e+01   3.8424634e+01   1.4956858e+01   6.9427084e+01   2.7858944e+05
   6.7450000e+01  -5.4721573e+01   1.5846836e+01  -5.7387956e+01   3.8437789e+01   1.4956387e+01   6.9427142e+01   2.7847922e+05
   6.7460000e+01  -5.4723476e+01   1.5846877e+01  -5.7388683e+01   3.8450948e+01   1.4955916e+01   6.9427199e+01   2.7836901e+05
   6.7470000e+01  -5.4725378e+01   1.5846917e+01  -5.7389411e+01   3.8464109e+01   1.4955444e+01   6.9427257e+01   2.7825880e+05
   6.7480000e+01  -5.4727280e+01   1.5846958e+01  -5.7390138e+01   3.8477272e+01   1.4954973e+01   6.9427315e+01   2.7814858e+05
   6.7490000e+01  -5.4729182e+01   1.5846998e+01  -5.7390865e+01   3.8490438e+01   1.4954501e+01   6.9427372e+01   2.7803837e+05
   6.7500000e+01  -5.4731083e+01   1.5847038e+01  -5.7391591e+01   3.8503607e+01   1.4954029e+01   6.9427430e+01   2.7792816e+05
   6.7510000e+01  -5.4732983e+01   1.5847077e+01  -5.7392318e+01   3.8516779e+01   1.4953558e+01   6.9427488e+01   2.7781795e+05
   6.7520000e+01  -5.4734884e+01   1.5847117e+01  -5.7393044e+01   3.8529953e+01   1.4953086e+01   6.9427545e+01   2.7770775e+05
   6.7530000e+01  -5.4736783e+01   1.5847156e+01  -5.7393771e+01   3.8543129e+01   1.4952613e+01   6.9427603e+01   2.7759754e+05
   6.7540000e+01  -5.4738682e+01   1.5847195e+01  -5.7394497e+01   3.8556309e+01   1.4952141e+01   6.9427661e+01   2.7748733e+05
   6.7550000e+01  -5.4740581e+01   1.5847233e+01  -5.7395223e+01   3.8569491e+01   1.4951669e+01   6.9427719e+01   2.7737713e+05
   6.7560000e+01  -5.4742479e+01   1.5847272e+01  -5.7395949e+01   3.8582675e+01   1.4951196e+01   6.9427776e+01   2.7726693e+05
   6.7570000e+01  -5.4744377e+01   1.5847310e+01  -5.7396674e+01   3.8595863e+01   1.4950724e+01   6.9427834e+01   2.7715672e+05
   6.7580000e+01  -5.4746274e+01   1.5847348e+01  -5.7397400e+01   3.8609053e+01   1.4950251e+01   6.9427892e+01   2.7704652e+05
   6.7590000e+01  -5.4748171e+01   1.5847386e+01  -5.7398125e+01   3.8622245e+01   1.4949778e+01   6.9427950e+01   2.7693632e+05
   6.7600000e+01  -5.4750067e+01   1.5847424e+01  -5.7398850e+01   3.8635441e+01   1.4949305e+01   6.9428008e+01   2.7682612e+05
   6.7610000e+01  -5.4751963e+01   1.5847461e+01  -5.7399575e+01   3.8648638e+01   1.4948832e+01   6.9428065e+01   2.7671593e+05
   6.7620000e+01  -5.4753858e+01   1.5847498e+01  -5.7400300e+01   3.8661839e+01   1.4948358e+01   6.9428123e+01   2.7660573e+05
   6.7630000e+01  -5.4755753e+01   1.5847535e+01  -5.7401025e+01   3.8675042e+01   1.4947885e+01   6.9428181e+01   2.7649553e+05
   6.7640000e+01  -5.4757647e+01   1.5847572e+01  -5.7401749e+01   3.8688248e+01   1.4947411e+01   6.9428239e+01   2.7638534e+05
   6.7650000e+01  -5.4759541e+01   1.5847609e+01  -5.7402474e+01   3.8701456e+01   1.4946938e+01   6.9428297e+01   2.7627514e+05
   6.7660000e+01  -5.4761434e+01   1.5847645e+01  -5.7403198e+01   3.8714667e+01   1.4946464e+01   6.9428355e+01   2.7616495e+05
   6.7670000e+01  -5.4763327e+01   1.5847681e+01  -5.7403922e+01   3.8727881e+01   1.4945990e+01   6.9428413e+01   2.7605476e+05
   6.7680000e+01  -5.4765219e+01   1.5847717e+01  -5.7404646e+01   3.8741097e+01   1.4945516e+01   6.9428471e+01   2.7594457e+05
   6.7690000e+01  -5.4767111e+01   1.5847753e+01  -5.7405369e+01   3.8754316e+01   1.4945042e+01   6.9428529e+01   2.7583438e+05
   6.7700000e+01  -5.4769003e+01   1.5847788e+01  -5.7406093e+01   3.8767538e+01   1.4944567e+01   6.9428587e+01   2.7572419e+05
   6.7710000e+01  -5.4770894e+01   1.5847823e+01  -5.7406816e+01   3.8780762e+01   1.4944093e+01   6.9428645e+01   2.7561400e+05
   6.7720000e+01  -5.4772784e+01   1.5847858e+01  -5.7407540e+01   3.8793989e+01   1.4943618e+01   6.9428703e+01   2.7550381e+05
   6.7730000e+01  -5.4774674e+01   1.5847893e+01  -5.7408263e+01   3.8807218e+01   1.4943144e+01   6.9428761e+01   2.7539363e+05
   6.7740000e+01  -5.4776563e+01   1.5847928e+01  -5.7408986e+01   3.8820450e+01   1.4942669e+01   6.9428819e+01   2.7528344e+05
   6.7750000e+01  -5.4778452e+01   1.5847962e+01  -5.7409708e+01   3.8833685e+01   1.4942194e+01   6.9428877e+01   2.7517326e+05
   6.7760000e+01  -5.4780341e+01   1.5847996e+01  -5.7410431e+01   3.8846922e+01   1.4941719e+01   6.9428935e+01   2.7506307e+05
   6.7770000e+01  -5.4782229e+01   1.5848030e+01  -5.7411154e+01   3.8860162e+01   1.4941244e+01   6.9428993e+01   2.7495289e+05
   6.7780000e+01  -5.4784117e+01   1.5848064e+01  -5.7411876e+01   3.8873405e+01   1.4940768e+01   6.9429051e+01   2.7484271e+05
   6.7790000e+01  -5.4786004e+01   1.5848097e+01  -5.7412598e+01   3.8886650e+01   1.4940293e+01   6.9429109e+01   2.7473253e+05
   6.7800000e+01  -5.4787890e+01   1.5848130e+01  -5.7413320e+01   3.8899898e+01   1.4939817e+01   6.9429167e+01   2.7462235e+05
   6.7810000e+01  -5.4789776e+01   1.5848163e+01  -5.7414042e+01   3.8913148e+01   1.4939341e+01   6.9429225e+01   2.7451217e+05
   6.7820000e+01  -5.4791662e+01   1.5848196e+01  -5.7414764e+01   3.8926401e+01   1.4938866e+01   6.9429283e+01   2.7440199e+05
   6.7830000e+01  -5.4793547e+01   1.5848229e+01  -5.7415485e+01   3.8939657e+01   1.4938390e+01   6.9429341e+01   2.7429181e+05
   6.7840000e+01  -5.4795432e+01   1.5848261e+01  -5.7416206e+01   3.8952915e+01   1.4937913e+01   6.9429400e+01   2.7418164e+05
   6.7850000e+01  -5.4797316e+01   1.5848293e+01  -5.7416928e+01   3.8966176e+01   1.4937437e+01   6.9429458e+01   2.7407146e+05
   6.7860000e+01  -5.4799200e+01   1.5848325e+01  -5.7417649e+01   3.8979440e+01   1.4936961e+01   6.9429516e+01   2.7396129e+05
   6.7870000e+01  -5.4801083e+01   1.5848357e+01  -5.7418370e+01   3.8992706e+01   1.4936484e+01   6.9429574e+01   2.7385111e+05
   6.7880000e+01  -5.4802966e+01   1.5848388e+01  -5.7419090e+01   3.9005975e+01   1.4936008e+01   6.9429632e+01   2.7374094e+05
   6.7890000e+01  -5.4804848e+01   1.5848420e+01  -5.7419811e+01   3.9019247e+01   1.4935531e+01   6.9429691e+01   2.7363077e+05
   6.7900000e+01  -5.4806730e+01   1.5848451e+01  -5.7420531e+01   3.9032521e+01   1.4935054e+01   6.9429749e+01   2.7352060e+05
   6.7910000e+01  -5.4808612e+01   1.5848482e+01  -5.7421252e+01   3.9045797e+01   1.4934577e+01   6.9429807e+01   2.7341042e+05
   6.7920000e+01  -5.4810493e+01   1.5848512e+01  -5.7421972e+01   3.9059077e+01   1.4934100e+01   6.9429866e+01   2.7330026e+05
   6.7930000e+01  -5.4812373e+01   1.5848543e+01  -5.7422692e+01   3.9072359e+01   1.4933623e+01   6.9429924e+01   2.7319009e+05
   6.7940000e+01  -5.4814253e+01   1.5848573e+01  -5.7423411e+01   3.9085643e+01   1.4933145e+01   6.9429982e+01   2.7307992e+05
   6.7950000e+01  -5.4816132e+01   1.5848603e+01  -5.7424131e+01   3.9098930e+01   1.4932668e+01   6.9430040e+01   2.7296975e+05
   6.7960000e+01  -5.4818011e+01   1.5848633e+01  -5.7424851e+01   3.9112220e+01   1.4932190e+01   6.9430099e+01   2.7285958e+05
   6.7970000e+01  -5.4819890e+01   1.5848662e+01  -5.7425570e+01   3.9125513e+01   1.4931712e+01   6.9430157e+01   2.7274942e+05
   6.7980000e+01  -5.4821768e+01   1.5848691e+01  -5.7426289e+01   3.9138808e+01   1.4931234e+01   6.9430216e+01   2.7263925e+05
   6.7990000e+01  -5.4823646e+01   1.5848720e+01  -5.7427008e+01   3.9152105e+01   1.4930756e+01   6.9430274e+01   2.7252909e+05
   6.8000000e+01  -5.4825523e+01   1.5848749e+01  -5.7427727e+01   3.9165405e+01   1.4930278e+01   6.9430332e+01   2.7241892e+05
   6.8010000e+01  -5.4827399e+01   1.5848778e+01  -5.7428446e+01   3.9178708e+01   1.4929800e+01   6.9430391e+01   2.7230876e+05
   6.8020000e+01  -5.4829275e+01   1.5848806e+01  -5.7429164e+01   3.9192014e+01   1.4929322e+01   6.9430449e+01   2.7219860e+05
   6.8030000e+01  -5.4831151e+01   1.5848835e+01  -5.7429883e+01   3.9205322e+01   1.4928843e+01   6.9430508e+01   2.7208844e+05
   6.8040000e+01  -5.4833026e+01   1.5848863e+01  -5.7430601e+01   3.9218633e+01   1.4928364e+01   6.9430566e+01   2.7197828e+05
   6.8050000e+01  -5.4834901e+01   1.5848890e+01  -5.7431319e+01   3.9231946e+01   1.4927886e+01   6.9430625e+01   2.7186812e+05
   6.8060000e+01  -5.4836775e+01   1.5848918e+01  -5.7432037e+01   3.9245262e+01   1.4927407e+01   6.9430683e+01   2.7175796e+05
   6.8070000e+01  -5.4838649e+01   1.5848945e+01  -5.7432755e+01   3.9258580e+01   1.4926928e+01   6.9430741e+01   2.7164780e+05
   6.8080000e+01  -5.4840523e+01   1.5848972e+01  -5.7433472e+01   3.9271901e+01   1.4926448e+01   6.9430800e+01   2.7153764e+05
   6.8090000e+01  -5.4842395e+01   1.5848999e+01  -5.7434190e+01   3.9285225e+01   1.4925969e+01   6.9430859e+01   2.7142748e+05
   6.8100000e+01  -5.4844268e+01   1.5849026e+01  -5.7434907e+01   3.9298552e+01   1.4925490e+01   6.9430917e+01   2.7131733e+05
   6.8110000e+01  -5.4846140e+01   1.5849053e+01  -5.7435624e+01   3.9311881e+01   1.4925010e+01   6.9430976e+01   2.7120717e+05
   6.8120000e+01  -5.4848011e+01   1.5849079e+01  -5.7436341e+01   3.9325212e+01   1.4924531e+01   6.9431034e+01   2.7109701e+05
   6.8130000e+01  -5.4849882e+01   1.5849105e+01  -5.7437058e+01   3.9338546e+01   1.4924051e+01   6.9431093e+01   2.7098686e+05
   6.8140000e+01  -5.4851753e+01   1.5849131e+01  -5.7437775e+01   3.9351883e+01   1.4923571e+01   6.9431151e+01   2.7087671e+05
   6.8150000e+01  -5.4853623e+01   1.5849156e+01  -5.7438491e+01   3.9365223e+01   1.4923091e+01   6.9431210e+01   2.7076655e+05
   6.8160000e+01  -5.4855492e+01   1.5849182e+01  -5.7439208e+01   3.9378565e+01   1.4922611e+01   6.9431269e+01   2.7065640e+05
   6.8170000e+01  -5.4857361e+01   1.5849207e+01  -5.7439924e+01   3.9391909e+01   1.4922130e+01   6.9431327e+01   2.7054625e+05
   6.8180000e+01  -5.4859230e+01   1.5849232e+01  -5.7440640e+01   3.9405256e+01   1.4921650e+01   6.9431386e+01   2.7043610e+05
   6.8190000e+01  -5.4861098e+01   1.5849257e+01  -5.7441356e+01   3.9418606e+01   1.4921169e+01   6.9431445e+01   2.7032594e+05
   6.8200000e+01  -5.4862966e+01   1.5849281e+01  -5.7442072e+01   3.9431959e+01   1.4920688e+01   6.9431503e+01   2.7021579e+05
   6.8210000e+01  -5.4864833e+01   1.5849306e+01  -5.7442787e+01   3.9445314e+01   1.4920208e+01   6.9431562e+01   2.7010564e+05
   6.8220000e+01  -5.4866700e+01   1.5849330e+01  -5.7443503e+01   3.9458671e+01   1.4919727e+01   6.9431621e+01   2.6999549e+05
   6.8230000e+01  -5.4868566e+01   1.5849354e+01  -5.7444218e+01   3.9472031e+01   1.4919246e+01   6.9431679e+01   2.6988535e+05
   6.8240000e+01  -5.4870432e+01   1.5849377e+01  -5.7444933e+01   3.9485394e+01   1.4918764e+01   6.9431738e+01   2.6977520e+05
   6.8250000e+01  -5.4872298e+01   1.5849401e+01  -5.7445648e+01   3.9498760e+01   1.4918283e+01   6.9431797e+01   2.6966505e+05
   6.8260000e+01  -5.4874163e+01   1.5849424e+01  -5.7446363e+01   3.9512128e+01   1.4917802e+01   6.9431856e+01   2.6955490e+05
   6.8270000e+01  -5.4876027e+01   1.5849447e+01  -5.7447078e+01   3.9525498e+01   1.4917320e+01   6.9431914e+01   2.6944476e+05
   6.8280000e+01  -5.4877891e+01   1.5849470e+01  -5.7447792e+01   3.9538872e+01   1.4916838e+01   6.9431973e+01   2.6933461e+05
   6.8290000e+01  -5.4879754e+01   1.5849492e+01  -5.7448507e+01   3.9552247e+01   1.4916356e+01   6.9432032e+01   2.6922446e+05
   6.8300000e+01  -5.4881618e+01   1.5849515e+01  -5.7449221e+01   3.9565626e+01   1.4915874e+01   6.9432091e+01   2.6911432e+05
   6.8310000e+01  -5.4883480e+01   1.5849537e+01  -5.7449935e+01   3.9579007e+01   1.4915392e+01   6.9432150e+01   2.6900417e+05
   6.8320000e+01  -5.4885342e+01   1.5849559e+01  -5.7450649e+01   3.9592390e+01   1.4914910e+01   6.9432209e+01   2.6889402e+05
   6.8330000e+01  -5.4887204e+01   1.5849581e+01  -5.7451363e+01   3.9605777e+01   1.4914428e+01   6.9432267e+01   2.6878387e+05
   6.8340000e+01  -5.4889065e+01   1.5849602e+01  -5.7452076e+01   3.9619165e+01   1.4913945e+01   6.9432326e+01   2.6867372e+05
   6.8350000e+01  -5.4890926e+01   1.5849623e+01  -5.7452790e+01   3.9632557e+01   1.4913463e+01   6.9432385e+01   2.6856357e+05
   6.8360000e+01  -5.4892786e+01   1.5849644e+01  -5.7453503e+01   3.9645951e+01   1.4912980e+01   6.9432444e+01   2.6845341e+05
   6.8370000e+01  -5.4894646e+01   1.5849665e+01  -5.7454216e+01   3.9659347e+01   1.4912497e+01   6.9432503e+01   2.6834325e+05
   6.8380000e+01  -5.4896505e+01   1.5849686e+01  -5.7454929e+01   3.9672747e+01   1.4912014e+01   6.9432562e+01   2.6823308e+05
   6.8390000e+01  -5.4898364e+01   1.5849706e+01  -5.7455642e+01   3.9686148e+01   1.4911531e+01   6.9432621e+01   2.6812292e+05
   6.8400000e+01  -5.4900223e+01   1.5849727e+01  -5.7456355e+01   3.9699553e+01   1.4911048e+01   6.9432680e+01   2.6801274e+05
   6.8410000e+01  -5.4902081e+01   1.5849747e+01  -5.7457067e+01   3.9712960e+01   1.4910564e+01   6.9432739e+01   2.6790256e+05
   6.8420000e+01  -5.4903938e+01   1.5849766e+01  -5.7457780e+01   3.9726369e+01   1.4910081e+01   6.9432798e+01   2.6779238e+05
   6.8430000e+01  -5.4905795e+01   1.5849786e+01  -5.7458492e+01   3.9739781e+01   1.4909597e+01   6.9432857e+01   2.6768219e+05
   6.8440000e+01  -5.4907652e+01   1.5849805e+01  -5.7459204e+01   3.9753196e+01   1.4909113e+01   6.9432916e+01   2.6757199e+05
   6.8450000e+01  -5.4909508e+01   1.5849825e+01  -5.7459916e+01   3.9766613e+01   1.4908629e+01   6.9432975e+01   2.6746179e+05
   6.8460000e+01  -5.4911363e+01   1.5849844e+01  -5.7460628e+01   3.9780033e+01   1.4908145e+01   6.9433034e+01   2.6735158e+05
   6.8470000e+01  -5.4913219e+01   1.5849862e+01  -5.7461340e+01   3.9793456e+01   1.4907661e+01   6.9433093e+01   2.6724136e+05
   6.8480000e+01  -5.4915073e+01   1.5849881e+01  -5.7462051e+01   3.9806881e+01   1.4907177e+01   6.9433152e+01   2.6713114e+05
   6.8490000e+01  -5.4916928e+01   1.5849899e+01  -5.7462762e+01   3.9820308e+01   1.4906693e+01   6.9433211e+01   2.6702090e+05
   6.8500000e+01  -5.4918781e+01   1.5849917e+01  -5.7463473e+01   3.9833739e+01   1.4906208e+01   6.9433270e+01   2.6691066e+05
   6.8510000e+01  -5.4920635e+01   1.5849935e+01  -5.7464185e+01   3.9847171e+01   1.4905723e+01   6.9433329e+01   2.6680040e+05
   6.8520000e+01  -5.4922488e+01   1.5849953e+01  -5.7464895e+01   3.9860607e+01   1.4905239e+01   6.9433389e+01   2.6669014e+05
   6.8530000e+01  -5.4924340e+01   1.5849970e+01  -5.7465606e+01   3.9874045e+01   1.4904754e+01   6.9433448e+01   2.6657987e+05
   6.8540000e+01  -5.4926192e+01   1.5849987e+01  -5.7466317e+01   3.9887485e+01   1.4904269e+01   6.9433507e+01   2.6646958e+05
   6.8550000e+01  -5.4928044e+01   1.5850004e+01  -5.7467027e+01   3.9900928e+01   1.4903784e+01   6.9433566e+01   2.6635929e+05
   6.8560000e+01  -5.4929895e+01   1.5850021e+01  -5.7467737e+01   3.9914374e+01   1.4903298e+01   6.9433625e+01   2.6624898e+05
   6.8570000e+01  -5.4931745e+01   1.5850038e+01  -5.7468448e+01   3.9927822e+01   1.4902813e+01   6.9433684e+01   2.6613866e+05
   6.8580000e+01  -5.4933595e+01   1.5850054e+01  -5.7469157e+01   3.9941273e+01   1.4902327e+01   6.9433744e+01   2.6602833e+05
   6.8590000e+01  -5.4935445e+01   1.5850070e+01  -5.7469867e+01   3.9954727e+01   1.4901842e+01   6.9433803e+01   2.6591798e+05
   6.8600000e+01  -5.4937294e+01   1.5850086e+01  -5.7470577e+01   3.9968183e+01   1.4901356e+01   6.9433862e+01   2.6580762e+05
   6.8610000e+01  -5.4939143e+01   1.5850102e+01  -5.7471286e+01   3.9981642e+01   1.4900870e+01   6.9433921e+01   2.6569725e+05
   6.8620000e+01  -5.4940991e+01   1.5850117e+01  -5.7471996e+01   3.9995103e+01   1.4900384e+01   6.9433981e+01   2.6558686e+05
   6.8630000e+01  -5.4942839e+01   1.5850133e+01  -5.7472705e+01   4.0008567e+01   1.4899898e+01   6.9434040e+01   2.6547646e+05
   6.8640000e+01  -5.4944687e+01   1.5850148e+01  -5.7473414e+01   4.0022033e+01   1.4899411e+01   6.9434099e+01   2.6536605e+05
   6.8650000e+01  -5.4946534e+01   1.5850163e+01  -5.7474123e+01   4.0035502e+01   1.4898925e+01   6.9434159e+01   2.6525561e+05
   6.8660000e+01  -5.4948380e+01   1.5850177e+01  -5.7474832e+01   4.0048973e+01   1.4898438e+01   6.9434218e+01   2.6514517e+05
   6.8670000e+01  -5.4950226e+01   1.5850192e+01  -5.7475540e+01   4.0062448e+01   1.4897952e+01   6.9434277e+01   2.6503470e+05
   6.8680000e+01  -5.4952072e+01   1.5850206e+01  -5.7476249e+01   4.0075924e+01   1.4897465e+01   6.9434337e+01   2.6492422e+05
   6.8690000e+01  -5.4953917e+01   1.5850220e+01  -5.7476957e+01   4.0089403e+01   1.4896978e+01   6.9434396e+01   2.6481372e+05
   6.8700000e+01  -5.4955762e+01   1.5850234e+01  -5.7477665e+01   4.0102885e+01   1.4896491e+01   6.9434455e+01   2.6470321e+05
   6.8710000e+01  -5.4957606e+01   1.5850247e+01  -5.7478373e+01   4.0116370e+01   1.4896004e+01   6.9434515e+01   2.6459267e+05
   6.8720000e+01  -5.4959450e+01   1.5850261e+01  -5.7479081e+01   4.0129857e+01   1.4895516e+01   6.9434574e+01   2.6448212e+05
   6.8730000e+01  -5.4961293e+01   1.5850274e+01  -5.7479789e+01   4.0143346e+01   1.4895029e+01   6.9434634e+01   2.6437155e+05
   6.8740000e+01  -5.4963136e+01   1.5850287e+01  -5.7480496e+01   4.0156838e+01   1.4894541e+01   6.9434693e+01   2.6426095e+05
   6.8750000e+01  -5.4964978e+01   1.5850300e+01  -5.7481204e+01   4.0170333e+01   1.4894054e+01   6.9434752e+01   2.6415034e+05
   6.8760000e+01  -5.4966820e+01   1.5850312e+01  -5.7481911e+01   4.0183830e+01   1.4893566e+01   6.9434812e+01   2.6403971e+05
   6.8770000e+01  -5.4968662e+01   1.5850325e+01  -5.7482618e+01   4.0197330e+01   1.4893078e+01   6.9434871e+01   2.6392906e+05
