t[s]		thtr[deg]	psir[deg]	phir[deg]	CA[-]		Clp[-]		Cld[1/rad]	Cmq[1/rad]	Cnr[1/rad]	CNa[1/rad]	CYb[1/rad]	emp[N]		Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	Ixy[kgm2]	Ixz[kgm2]	Iyz[kgm2]	Ixxp[kgm2]	Iyyp[kgm2]	Izzp[kgm2]	Ixyp[kgm2]	Ixzp[kgm2]	Iyzp[kgm2]	massa[kg]	pdin[Pa]	U[m/s]		Xcg[m]		Ycg[m]		Zcg[m]		Xcp[m]		Ycp[m]		Zcp[m]		mp[kg/s]	ax_net[m/s2]	ay_net[m/s2]	az_net[m/s2]	altitude[km]	mach[-]		Rec[km]		long[deg]	gcLat[deg]	gdLat[deg]	gravXV[m/s2]	gravYV[m/s2]	gravZV[m/s2]	gravXB[m/s2]	gravYB[m/s2]	gravZB[m/s2]	AoA[deg]	AoAtotal[deg] 	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
  6.1720000e+000  5.0276751e+000 -8.3955475e+000  0.0000000e+000  3.1189641e-001  2.6893013e+000  1.4075006e+000  3.4844734e+002  3.4844734e+002  5.3679346e+000  5.3679346e+000  4.7712581e+005  3.7897340e+003  7.3488312e+004  7.3488312e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4412246e+004  1.0618931e+004  1.3394880e+002 -7.9824520e+000  0.0000000e+000  0.0000000e+000 -8.3718358e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2579854e+001  0.0000000e+000  8.7750496e-001  4.5023524e-001  3.9745031e-001  6.3598956e+003  1.6018577e+001  6.9166526e+001  6.9294120e+001 -1.0700784e-002  0.0000000e+000  9.8284883e+000 -9.6848760e+000 -1.0055448e-002  1.6740287e+000 -5.4696530e+000  5.4696530e+000 -9.2446778e+000  3.2208813e+000 -5.0132903e+001
  6.2890000e+000  5.2072056e+000 -8.6981611e+000  0.0000000e+000  3.1451525e-001  2.6912298e+000  1.4084649e+000  3.4863958e+002  3.4863958e+002  5.3642989e+000  5.3642989e+000  4.7620316e+005  3.7876280e+003  7.3427840e+004  7.3427840e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4389115e+004  1.1022060e+004  1.3654630e+002 -7.9813990e+000  0.0000000e+000  0.0000000e+000 -8.3731895e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2543473e+001  0.0000000e+000  9.3069485e-001  4.6608553e-001  4.0530887e-001  6.3599115e+003  1.6018547e+001  6.9166530e+001  6.9294124e+001 -1.0700676e-002  0.0000000e+000  9.8284394e+000 -9.6743910e+000 -1.0055346e-002  1.7333189e+000 -5.5837692e+000  5.5837692e+000 -9.5755925e+000  3.3394345e+000 -5.0141083e+001
  6.4060000e+000  5.3870311e+000 -9.0006886e+000  0.0000000e+000  3.1713040e-001  2.6931553e+000  1.4094277e+000  3.4883153e+002  3.4883153e+002  5.3606685e+000  5.3606685e+000  4.7529226e+005  3.7855220e+003  7.3367369e+004  7.3367369e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4365984e+004  1.1430825e+004  1.3913759e+002 -7.9803460e+000  0.0000000e+000  0.0000000e+000 -8.3745411e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2507067e+001  0.0000000e+000  9.8534843e-001  4.8223762e-001  4.1315573e-001  6.3599276e+003  1.6018516e+001  6.9166534e+001  6.9294127e+001 -1.0700566e-002  0.0000000e+000  9.8283896e+000 -9.6635420e+000 -1.0055243e-002  1.7925433e+000 -5.6949130e+000  5.6949130e+000 -9.9065874e+000  3.4578779e+000 -5.0149556e+001
  6.5230000e+000  5.5671623e+000 -9.3031271e+000  0.0000000e+000  3.1974186e-001  2.6950781e+000  1.4103890e+000  3.4902320e+002  3.4902320e+002  5.3570435e+000  5.3570435e+000  4.7439245e+005  3.7834160e+003  7.3306897e+004  7.3306897e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4342853e+004  1.1845108e+004  1.4172267e+002 -7.9792930e+000  0.0000000e+000  0.0000000e+000 -8.3758907e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2470590e+001  0.0000000e+000  1.0414499e+000  4.9869032e-001  4.2099093e-001  6.3599441e+003  1.6018481e+001  6.9166538e+001  6.9294131e+001 -1.0700453e-002  0.0000000e+000  9.8283389e+000 -9.6523297e+000 -1.0055137e-002  1.8516996e+000 -5.8031811e+000  5.8031811e+000 -1.0237664e+001  3.5762053e+000 -5.0158324e+001
  6.6400000e+000  5.7476100e+000 -9.6054733e+000  0.0000000e+000  3.2234959e-001  2.6969979e+000  1.4113490e+000  3.4921458e+002  3.4921458e+002  5.3534240e+000  5.3534240e+000  4.7349281e+005  3.7813100e+003  7.3246426e+004  7.3246426e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4319722e+004  1.2264782e+004  1.4430153e+002 -7.9782400e+000  0.0000000e+000  0.0000000e+000 -8.3772383e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2433282e+001  0.0000000e+000  1.0989821e+000  5.1544240e-001  4.2881439e-001  6.3599608e+003  1.6018445e+001  6.9166543e+001  6.9294135e+001 -1.0700339e-002  0.0000000e+000  9.8282873e+000 -9.6407543e+000 -1.0055029e-002  1.9107857e+000 -5.9086650e+000  5.9086650e+000 -1.0568827e+001  3.6944140e+000 -5.0167394e+001
  6.7570000e+000  5.9283848e+000 -9.9077243e+000  0.0000000e+000  3.2495354e-001  2.6989148e+000  1.4123074e+000  3.4940567e+002  3.4940567e+002  5.3498100e+000  5.3498100e+000  4.7259889e+005  3.7792040e+003  7.3185955e+004  7.3185955e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4296591e+004  1.2689715e+004  1.4687411e+002 -7.9771870e+000  0.0000000e+000  0.0000000e+000 -8.3785838e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2395528e+001  0.0000000e+000  1.1579261e+000  5.3249262e-001  4.3662591e-001  6.3599779e+003  1.6018406e+001  6.9166548e+001  6.9294140e+001 -1.0700222e-002  0.0000000e+000  9.8282347e+000 -9.6288163e+000 -1.0054920e-002  1.9697992e+000 -6.0114519e+000  6.0114519e+000 -1.0900078e+001  3.8124988e+000 -5.0176768e+001
  6.7960000e+000  5.9887177e+000 -1.0008453e+001  0.0000000e+000  3.2582068e-001  2.6995532e+000  1.4126266e+000  3.4946930e+002  3.4946930e+002  5.3486066e+000  5.3486066e+000  4.7230544e+005  3.7785020e+003  7.3165797e+004  7.3165797e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4288881e+004  1.2832507e+004  1.4773024e+002 -7.9768360e+000  0.0000000e+000  0.0000000e+000 -8.3790319e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2383071e+001  0.0000000e+000  1.1778845e+000  5.3824205e-001  4.3922710e-001  6.3599836e+003  1.6018393e+001  6.9166549e+001  6.9294141e+001 -1.0700182e-002  0.0000000e+000  9.8282170e+000 -9.6247564e+000 -1.0054882e-002  1.9894539e+000 -6.0451284e+000  6.0451284e+000 -1.1010516e+001  3.8518333e+000 -5.0179961e+001
  6.8740000e+000  6.1094976e+000 -1.0209877e+001  0.0000000e+000  3.2755371e-001  2.7008288e+000  1.4132644e+000  3.4959646e+002  3.4959646e+002  5.3462015e+000  5.3462015e+000  4.7172187e+005  3.7770980e+003  7.3125483e+004  7.3125483e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.1685000e+002 -5.1685000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4273460e+004  1.3119788e+004  1.4944044e+002 -7.9761340e+000  0.0000000e+000  0.0000000e+000 -8.3799273e+000  0.0000000e+000  0.0000000e+000  1.9770000e+002  3.2358110e+001  0.0000000e+000  1.2182627e+000  5.4983967e-001  4.4442556e-001  6.3599952e+003  1.6018365e+001  6.9166553e+001  6.9294145e+001 -1.0700103e-002  0.0000000e+000  9.8281813e+000 -9.6165161e+000 -1.0054808e-002  2.0287380e+000 -6.1116192e+000  6.1116192e+000 -1.1231420e+001  3.9304571e+000 -5.0186451e+001
  6.9910000e+000  6.2909594e+000 -1.0511928e+001  0.0000000e+000  3.3015016e-001  2.7027400e+000  1.4142200e+000  3.4978697e+002  3.4978697e+002  5.3425984e+000  5.3425984e+000  4.7085702e+005  3.7749920e+003  7.3065012e+004  7.3065012e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0998860e+002 -5.0998860e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4250329e+004  1.3554887e+004  1.5200058e+002 -7.9750810e+000  0.0000000e+000  0.0000000e+000 -8.3812688e+000  0.0000000e+000  0.0000000e+000  1.9487900e+002  3.2320699e+001  0.0000000e+000  1.2799720e+000  5.6748224e-001  4.5221347e-001  6.3600128e+003  1.6018321e+001  6.9166558e+001  6.9294150e+001 -1.0699982e-002  0.0000000e+000  9.8281269e+000 -9.6038543e+000 -1.0054694e-002  2.0875998e+000 -6.2092391e+000  6.2092391e+000 -1.1562856e+001  4.0482845e+000 -5.0196447e+001
  7.1080000e+000  6.4727809e+000 -1.0813874e+001  0.0000000e+000  3.3274287e-001  2.7046482e+000  1.4151741e+000  3.4997720e+002  3.4997720e+002  5.3390008e+000  5.3390008e+000  4.6999758e+005  3.7728860e+003  7.3005355e+004  7.3005355e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4227533e+004  1.3994890e+004  1.5455453e+002 -7.9741360e+000  0.0000000e+000  0.0000000e+000 -8.3826082e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2282825e+001  0.0000000e+000  1.3430324e+000  5.8541898e-001  4.5998965e-001  6.3600308e+003  1.6018274e+001  6.9166564e+001  6.9294155e+001 -1.0699859e-002  0.0000000e+000  9.8280716e+000 -9.5908314e+000 -1.0054578e-002  2.1463825e+000 -6.3043810e+000  6.3043810e+000 -1.1894388e+001  4.1659769e+000 -5.0206760e+001
  7.2250000e+000  6.6549734e+000 -1.1115712e+001  0.0000000e+000  3.3533180e-001  2.7065535e+000  1.4161268e+000  3.5016713e+002  3.5016713e+002  5.3354086e+000  5.3354086e+000  4.6914393e+005  3.7707800e+003  7.2945765e+004  7.2945765e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4204765e+004  1.4439664e+004  1.5710226e+002 -7.9732000e+000  0.0000000e+000  0.0000000e+000 -8.3839456e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2244512e+001  0.0000000e+000  1.4074211e+000  6.0364851e-001  4.6775397e-001  6.3600490e+003  1.6018225e+001  6.9166571e+001  6.9294161e+001 -1.0699733e-002  0.0000000e+000  9.8280154e+000 -9.5774478e+000 -1.0054461e-002  2.2050837e+000 -6.3971120e+000  6.3971120e+000 -1.2226019e+001  4.2835297e+000 -5.0217397e+001
  7.3420000e+000  6.8375478e+000 -1.1417439e+001  0.0000000e+000  3.3791696e-001  2.7084560e+000  1.4170780e+000  3.5035677e+002  3.5035677e+002  5.3318219e+000  5.3318219e+000  4.6830188e+005  3.7686740e+003  7.2886176e+004  7.2886176e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4181997e+004  1.4889089e+004  1.5964379e+002 -7.9722640e+000  0.0000000e+000  0.0000000e+000 -8.3852810e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2206172e+001  0.0000000e+000  1.4731149e+000  6.2216941e-001  4.7550644e-001  6.3600675e+003  1.6018173e+001  6.9166577e+001  6.9294167e+001 -1.0699606e-002  0.0000000e+000  9.8279583e+000 -9.5637040e+000 -1.0054341e-002  2.2637013e+000 -6.4874935e+000  6.4874935e+000 -1.2557752e+001  4.4009400e+000 -5.0228362e+001
  7.4590000e+000  7.0205153e+000 -1.1719052e+001  0.0000000e+000  3.4049835e-001  2.7103555e+000  1.4180278e+000  3.5054613e+002  3.5054613e+002  5.3282407e+000  5.3282407e+000  4.6747066e+005  3.7665680e+003  7.2826587e+004  7.2826587e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4159229e+004  1.5343043e+004  1.6217914e+002 -7.9713280e+000  0.0000000e+000  0.0000000e+000 -8.3866143e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2167752e+001  0.0000000e+000  1.5400896e+000  6.4098024e-001  4.8324713e-001  6.3600863e+003  1.6018118e+001  6.9166584e+001  6.9294174e+001 -1.0699477e-002  0.0000000e+000  9.8279003e+000 -9.5496006e+000 -1.0054219e-002  2.3222330e+000 -6.5755830e+000  6.5755830e+000 -1.2889590e+001  4.5182030e+000 -5.0239659e+001
  7.5760000e+000  7.2038871e+000 -1.2020547e+001  0.0000000e+000  3.4307600e-001  2.7122522e+000  1.4189761e+000  3.5073520e+002  3.5073520e+002  5.3246649e+000  5.3246649e+000  4.6664889e+005  3.7644620e+003  7.2766997e+004  7.2766997e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4136460e+004  1.5801406e+004  1.6470835e+002 -7.9703920e+000  0.0000000e+000  0.0000000e+000 -8.3879456e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2129159e+001  0.0000000e+000  1.6083203e+000  6.6007952e-001  4.9097608e-001  6.3601054e+003  1.6018060e+001  6.9166591e+001  6.9294181e+001 -1.0699345e-002  0.0000000e+000  9.8278415e+000 -9.5351382e+000 -1.0054096e-002  2.3806767e+000 -6.6614355e+000  6.6614355e+000 -1.3221535e+001  4.6353152e+000 -5.0251294e+001
  7.6930000e+000  7.3876746e+000 -1.2321920e+001  0.0000000e+000  3.4564988e-001  2.7141459e+000  1.4199230e+000  3.5092398e+002  3.5092398e+002  5.3210946e+000  5.3210946e+000  4.6582943e+005  3.7623560e+003  7.2707408e+004  7.2707408e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4113692e+004  1.6264052e+004  1.6723140e+002 -7.9694560e+000  0.0000000e+000  0.0000000e+000 -8.3892749e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2089888e+001  0.0000000e+000  1.6777809e+000  6.7946574e-001  4.9869325e-001  6.3601248e+003  1.6017999e+001  6.9166599e+001  6.9294188e+001 -1.0699211e-002  0.0000000e+000  9.8277817e+000 -9.5203172e+000 -1.0053970e-002  2.4390301e+000 -6.7451044e+000  6.7451044e+000 -1.3553590e+001  4.7522721e+000 -5.0263273e+001
  7.8100000e+000  7.5718891e+000 -1.2623170e+001  0.0000000e+000  3.4821991e-001  2.7160367e+000  1.4208684e+000  3.5111246e+002  3.5111246e+002  5.3282436e+000  5.3282436e+000  4.6501661e+005  3.7602500e+003  7.2647819e+004  7.2647819e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8000000e+001 -5.0931000e+002 -5.0931000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4090924e+004  1.6730841e+004  1.6974826e+002 -7.9685200e+000  0.0000000e+000  0.0000000e+000 -8.3934254e+000  0.0000000e+000  0.0000000e+000  1.9460000e+002  3.2050247e+001  0.0000000e+000  1.7519522e+000  6.9913735e-001  5.0639841e-001  6.3601445e+003  1.6017935e+001  6.9166607e+001  6.9294196e+001 -1.0699076e-002  0.0000000e+000  9.8277211e+000 -9.5051382e+000 -1.0053842e-002  2.4972911e+000 -6.8265858e+000  6.8265858e+000 -1.3885758e+001  4.8690704e+000 -5.0275600e+001
  7.9270000e+000  7.7565421e+000 -1.2924292e+001  0.0000000e+000  3.5078607e-001  2.7179246e+000  1.4218123e+000  3.5130065e+002  3.5130065e+002  5.3375661e+000  5.3375661e+000  4.6421532e+005  3.7581440e+003  7.2588230e+004  7.2588230e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -1.8540000e+001 -5.1118920e+002 -5.1118920e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4068156e+004  1.7201645e+004  1.7225895e+002 -7.9675840e+000  0.0000000e+000  0.0000000e+000 -8.3981451e+000  0.0000000e+000  0.0000000e+000  1.9381700e+002  3.2010587e+001  0.0000000e+000  1.8282909e+000  7.1909277e-001  5.1409151e-001  6.3601644e+003  1.6017868e+001  6.9166616e+001  6.9294204e+001 -1.0698938e-002  0.0000000e+000  9.8276596e+000 -9.4896019e+000 -1.0053713e-002  2.5554574e+000 -6.9058202e+000  6.9058202e+000 -1.4218041e+001  4.9857061e+000 -5.0288283e+001
  8.0440000e+000  7.9416452e+000 -1.3225283e+001  0.0000000e+000  3.5334838e-001  2.7198095e+000  1.4227548e+000  3.5148855e+002  3.5148855e+002  5.3468740e+000  5.3468740e+000  4.6342254e+005  3.7559500e+003  7.2528334e+004  7.2528334e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4045515e+004  1.7676343e+004  1.7476350e+002 -7.9665600e+000  0.0000000e+000  0.0000000e+000 -8.4028575e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1970696e+001  0.0000000e+000  1.9060812e+000  7.3933035e-001  5.2177259e-001  6.3601847e+003  1.6017797e+001  6.9166625e+001  6.9294213e+001 -1.0698798e-002  0.0000000e+000  9.8275972e+000 -9.4737088e+000 -1.0053581e-002  2.6135268e+000 -6.9828462e+000  6.9828462e+000 -1.4550441e+001  5.1021741e+000 -5.0301325e+001
  8.1610000e+000  8.1272100e+000 -1.3526139e+001  0.0000000e+000  3.5590682e-001  2.7216915e+000  1.4236957e+000  3.5167615e+002  3.5167615e+002  5.3561674e+000  5.3561674e+000  4.6263781e+005  3.7536100e+003  7.2467931e+004  7.2467931e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4023086e+004  1.8154809e+004  1.7726194e+002 -7.9653900e+000  0.0000000e+000  0.0000000e+000 -8.4075624e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1930546e+001  0.0000000e+000  1.9852969e+000  7.5984846e-001  5.2944164e-001  6.3602052e+003  1.6017723e+001  6.9166634e+001  6.9294222e+001 -1.0698656e-002  0.0000000e+000  9.8275340e+000 -9.4574595e+000 -1.0053448e-002  2.6714972e+000 -7.0577038e+000  7.0577038e+000 -1.4882963e+001  5.2184713e+000 -5.0314734e+001
  8.2780000e+000  8.3132481e+000 -1.3826857e+001  0.0000000e+000  3.5846138e-001  2.7235705e+000  1.4246352e+000  3.5186346e+002  3.5186346e+002  5.3654461e+000  5.3654461e+000  4.6185466e+005  3.7512700e+003  7.2407527e+004  7.2407527e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.4000657e+004  1.8636916e+004  1.7975425e+002 -7.9642200e+000  0.0000000e+000  0.0000000e+000 -8.4122600e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1889677e+001  0.0000000e+000  2.0659104e+000  7.8064537e-001  5.3709861e-001  6.3602260e+003  1.6017646e+001  6.9166644e+001  6.9294231e+001 -1.0698512e-002  0.0000000e+000  9.8274699e+000 -9.4408547e+000 -1.0053312e-002  2.7293663e+000 -7.1304319e+000  7.1304319e+000 -1.5215607e+001  5.3345942e+000 -5.0328517e+001
  8.3950000e+000  8.4997715e+000 -1.4127435e+001  0.0000000e+000  3.6101199e-001  2.7254464e+000  1.4255732e+000  3.5205047e+002  3.5205047e+002  5.3747099e+000  5.3747099e+000  4.6107711e+005  3.7489300e+003  7.2347123e+004  7.2347123e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3978229e+004  1.9122527e+004  1.8224040e+002 -7.9630500e+000  0.0000000e+000  0.0000000e+000 -8.4169500e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1848378e+001  0.0000000e+000  2.1478924e+000  8.0171937e-001  5.4474331e-001  6.3602471e+003  1.6017565e+001  6.9166654e+001  6.9294241e+001 -1.0698366e-002  0.0000000e+000  9.8274049e+000 -9.4238950e+000 -1.0053175e-002  2.7871320e+000 -7.2010697e+000  7.2010697e+000 -1.5548378e+001  5.4505386e+000 -5.0342677e+001
  8.5120000e+000  8.6867919e+000 -1.4427867e+001  0.0000000e+000  3.6355866e-001  2.7273194e+000  1.4265097e+000  3.5223718e+002  3.5223718e+002  5.3839590e+000  5.3839590e+000  4.6031031e+005  3.7465900e+003  7.2286720e+004  7.2286720e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3955800e+004  1.9611520e+004  1.8472042e+002 -7.9618800e+000  0.0000000e+000  0.0000000e+000 -8.4216326e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1807022e+001  0.0000000e+000  2.2312137e+000  8.2306866e-001  5.5237581e-001  6.3602684e+003  1.6017480e+001  6.9166665e+001  6.9294251e+001 -1.0698217e-002  0.0000000e+000  9.8273391e+000 -9.4065810e+000 -1.0053036e-002  2.8447921e+000 -7.2696521e+000  7.2696521e+000 -1.5881277e+001  5.5662997e+000 -5.0357223e+001
  8.6290000e+000  8.8743215e+000 -1.4728151e+001  0.0000000e+000  3.6610141e-001  2.7291894e+000  1.4274447e+000  3.5242359e+002  3.5242359e+002  5.3931933e+000  5.3931933e+000  4.5954678e+005  3.7442500e+003  7.2226316e+004  7.2226316e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3933371e+004  2.0103773e+004  1.8719433e+002 -7.9607100e+000  0.0000000e+000  0.0000000e+000 -8.4263076e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1765076e+001  0.0000000e+000  2.3158439e+000  8.4469145e-001  5.5999612e-001  6.3602900e+003  1.6017392e+001  6.9166677e+001  6.9294262e+001 -1.0698067e-002  0.0000000e+000  9.8272725e+000 -9.3889134e+000 -1.0052895e-002  2.9023444e+000 -7.3362133e+000  7.3362133e+000 -1.6214307e+001  5.6818739e+000 -5.0372162e+001
  8.7460000e+000  9.0623723e+000 -1.5028283e+001  0.0000000e+000  3.6864015e-001  2.7310564e+000  1.4283782e+000  3.5260969e+002  3.5260969e+002  5.4024126e+000  5.4024126e+000  4.5878404e+005  3.7419100e+003  7.2165913e+004  7.2165913e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3910942e+004  2.0599149e+004  1.8966209e+002 -7.9595400e+000  0.0000000e+000  0.0000000e+000 -8.4309751e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1722365e+001  0.0000000e+000  2.4017509e+000  8.6658588e-001  5.6760403e-001  6.3603119e+003  1.6017300e+001  6.9166688e+001  6.9294273e+001 -1.0697915e-002  0.0000000e+000  9.8272050e+000 -9.3708929e+000 -1.0052752e-002  2.9597868e+000 -7.4007892e+000  7.4007892e+000 -1.6547471e+001  5.7972577e+000 -5.0387500e+001
  8.8630000e+000  9.2509564e+000 -1.5328259e+001  0.0000000e+000  3.7117485e-001  2.7329203e+000  1.4293101e+000  3.5279550e+002  3.5279550e+002  5.4116167e+000  5.4116167e+000  4.5802775e+005  3.7395700e+003  7.2105509e+004  7.2105509e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0000000e+001 -5.1627000e+002 -5.1627000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3888513e+004  2.1097516e+004  1.9212368e+002 -7.9583700e+000  0.0000000e+000  0.0000000e+000 -8.4356349e+000  0.0000000e+000  0.0000000e+000  1.9170000e+002  3.1679298e+001  0.0000000e+000  2.4889020e+000  8.8875007e-001  5.7519948e-001  6.3603341e+003  1.6017204e+001  6.9166701e+001  6.9294285e+001 -1.0697761e-002  0.0000000e+000  9.8271367e+000 -9.3525202e+000 -1.0052607e-002  3.0171170e+000 -7.4634133e+000  7.4634133e+000 -1.6880770e+001  5.9124459e+000 -5.0403244e+001
  8.9800000e+000  9.4400863e+000 -1.5628076e+001  0.0000000e+000  3.7370553e-001  2.7347811e+000  1.4302405e+000  3.5298099e+002  3.5298099e+002  5.4208058e+000  5.4208058e+000  4.5728091e+005  3.7372300e+003  7.2045105e+004  7.2045105e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.0800000e+001 -5.0557400e+002 -5.0557400e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3866084e+004  2.1598755e+004  1.9457912e+002 -7.9572000e+000  0.0000000e+000  0.0000000e+000 -8.4402871e+000  0.0000000e+000  0.0000000e+000  1.8858000e+002  3.1636097e+001  0.0000000e+000  2.5772645e+000  9.1118208e-001  5.8278249e-001  6.3603565e+003  1.6017104e+001  6.9166713e+001  6.9294297e+001 -1.0697604e-002  0.0000000e+000  9.8270676e+000 -9.3337960e+000 -1.0052460e-002  3.0743329e+000 -7.5241168e+000  7.5241168e+000 -1.7214208e+001  6.0274359e+000 -5.0419402e+001
  9.0970000e+000  9.6297742e+000 -1.5927731e+001  0.0000000e+000  3.7623221e-001  2.7366389e+000  1.4311695e+000  3.5316619e+002  3.5316619e+002  5.4299799e+000  5.4299799e+000  4.5654341e+005  3.7347930e+003  7.1985999e+004  7.1985999e+004  0.0000000e+000  0.0000000e+000  0.0000000e+000 -2.1000000e+001 -5.0290000e+002 -5.0290000e+002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.3844033e+004  2.2102747e+004  1.9702847e+002 -7.9560300e+000  0.0000000e+000  0.0000000e+000 -8.4449316e+000  0.0000000e+000  0.0000000e+000  1.8780000e+002  3.1592758e+001  0.0000000e+000  2.6668050e+000  9.3387997e-001  5.9035312e-001  6.3603792e+003  1.6017000e+001  6.9166727e+001  6.9294310e+001 -1.0697446e-002  0.0000000e+000  9.8269976e+000 -9.3147210e+000 -1.0052311e-002  3.1314325e+000 -7.5829296e+000  7.5829296e+000 -1.7547788e+001  6.1422234e+000 -5.0435980e+001
