t[s]	emp[N]	Ixx[kgm2]	Iyy[kgm2]	Izz[kgm2]	massa[kg]	Xcg[m]	altitude[km]	long[deg]	gdLat[deg]	DLR_pitch[deg]	DLR_yaw[deg]	DLR_roll[deg]
1.550000000	481934.370407827	3861.229972796	75914.525170652	75914.525170652	15342.080394810	-8.022600027	0.073022503	-44.367775000	-2.315994700	0.002080626	0.015480898	-50.004759441
1.560000000	481920.495971621	3861.110019965	75909.331723440	75909.331723440	15340.066201799	-8.022519980	0.073337952	-44.367775000	-2.315994700	0.002093981	0.015480894	-50.004790155
1.570000000	481906.615695284	3860.990044796	75904.138046178	75904.138046178	15338.051860323	-8.022439955	0.073655561	-44.367775000	-2.315994700	0.002107389	0.015480889	-50.004820868
1.580000000	481892.708582947	3860.870031686	75898.943988852	75898.943988852	15336.037629937	-8.022359968	0.073975332	-44.367775000	-2.315994700	0.002120856	0.015480885	-50.004851582
1.590000000	481879.014663742	3860.750012551	75893.749901927	75893.749901927	15334.023758070	-8.022279987	0.074297264	-44.367775000	-2.315994700	0.002134275	0.015480880	-50.004882296
1.600000000	481865.704529941	3860.630003040	75888.555903067	75888.555903067	15332.010142420	-8.022199997	0.074621358	-44.367775000	-2.315994700	0.002147631	0.015480876	-50.004913010
1.610000000	481852.845576420	3860.509997217	75883.361823922	75883.361823922	15329.996300510	-8.022120003	0.074947614	-44.367775000	-2.315994700	0.002161022	0.015480871	-50.004943724
1.620000000	481840.319352026	3860.389987990	75878.167753221	75878.167753221	15327.982087613	-8.022040012	0.075276032	-44.367775000	-2.315994700	0.002174481	0.015480866	-50.004974438
1.630000000	481827.826597888	3860.269969186	75872.974046217	75872.974046217	15325.967737947	-8.021960031	0.075606612	-44.367775000	-2.315994700	0.002187962	0.015480861	-50.005005152
1.640000000	481815.273268925	3860.149955181	75867.780601016	75867.780601016	15323.953523544	-8.021880045	0.075939355	-44.367775000	-2.315994700	0.002201419	0.015480857	-50.005035866
1.650000000	481802.779433455	3860.029978260	75862.586876658	75862.586876658	15321.939712508	-8.021800022	0.076274262	-44.367775000	-2.315994700	0.002214815	0.015480852	-50.005066580
1.660000000	481790.536720046	3859.910025576	75857.392799029	75857.392799029	15319.926108281	-8.021719974	0.076611332	-44.367775000	-2.315994700	0.002228172	0.015480847	-50.005097294
1.670000000	481778.776927737	3859.790044645	75852.198724546	75852.198724546	15317.912125237	-8.021639955	0.076950565	-44.367775000	-2.315994700	0.002241574	0.015480843	-50.005128008
1.680000000	481767.423871607	3859.670028832	75847.004725301	75847.004725301	15315.897856894	-8.021559971	0.077291962	-44.367775000	-2.315994700	0.002255036	0.015480838	-50.005158722
1.690000000	481756.144668463	3859.550010856	75841.810634127	75841.810634127	15313.883949316	-8.021479989	0.077635524	-44.367775000	-2.315994700	0.002268516	0.015480833	-50.005189436
1.700000000	481744.754828953	3859.430002225	75836.616585269	75836.616585269	15311.870352488	-8.021399998	0.077981251	-44.367775000	-2.315994700	0.002281970	0.015480829	-50.005220150
1.710000000	481733.223173312	3859.309996361	75831.422924836	75831.422924836	15309.856477230	-8.021320004	0.078329142	-44.367775000	-2.315994700	0.002295360	0.015480824	-50.005250865
1.720000000	481721.913454667	3859.189986170	75826.229475315	75826.229475315	15307.842225928	-8.021240014	0.078679199	-44.367775000	-2.315994700	0.002308718	0.015480819	-50.005281579
1.730000000	481711.424749544	3859.069966387	75821.035703133	75821.035703133	15305.827879941	-8.021160034	0.079031421	-44.367775000	-2.315994700	0.002322125	0.015480814	-50.005312293
1.740000000	481701.606393668	3858.949955498	75815.841609422	75815.841609422	15303.813706971	-8.021080045	0.079385809	-44.367775000	-2.315994700	0.002335590	0.015480809	-50.005343007
1.750000000	481691.815264524	3858.829984160	75810.647548070	75810.647548070	15301.799921517	-8.021000016	0.079742363	-44.367775000	-2.315994700	0.002349069	0.015480804	-50.005373721
1.760000000	481681.838835966	3858.710030665	75805.453546330	75805.453546330	15299.786298030	-8.020919969	0.080101083	-44.367775000	-2.315994700	0.002362519	0.015480799	-50.005404435
1.770000000	481671.769417039	3858.590043881	75800.259444714	75800.259444714	15297.772365909	-8.020839956	0.080461970	-44.367775000	-2.315994700	0.002375905	0.015480795	-50.005435150
1.780000000	481661.881227255	3858.470025965	75795.065421917	75795.065421917	15295.758103936	-8.020759974	0.080825024	-44.367775000	-2.315994700	0.002389265	0.015480789	-50.005465864
1.790000000	481652.513128190	3858.350009330	75789.871805840	75789.871805840	15293.743767730	-8.020679991	0.081190246	-44.367775000	-2.315994700	0.002402674	0.015480781	-50.005496578
1.800000000	481643.580978047	3858.230001460	75784.678345672	75784.678345672	15291.729616846	-8.020599999	0.081557635	-44.367775000	-2.315994700	0.002416141	0.015480777	-50.005527292
1.810000000	481634.777459712	3858.109995420	75779.484526045	75779.484526045	15289.715858342	-8.020520005	0.081927191	-44.367775000	-2.315994700	0.002429635	0.015480783	-50.005558007
1.820000000	481625.954247079	3857.989984149	75774.290420470	75774.290420470	15287.702226790	-8.020440016	0.082298916	-44.367775000	-2.315994700	0.002443078	0.015480775	-50.005588721
1.830000000	481617.073607097	3857.869963778	75769.096372281	75769.096372281	15285.688264334	-8.020360036	0.082672810	-44.367775000	-2.315994700	0.002456400	0.015480726	-50.005619435
1.840000000	481608.304827619	3857.749956590	75763.902365937	75763.902365937	15283.673986405	-8.020280043	0.083048873	-44.367775000	-2.315994700	0.002469778	0.015480733	-50.005650149
1.850000000	481599.892223389	3857.629990197	75758.708256116	75758.708256116	15281.659646126	-8.020200010	0.083427105	-44.367775000	-2.315994700	0.002483413	0.015480893	-50.005680864
1.860000000	481591.879207450	3857.510035006	75753.514263600	75753.514263600	15279.645523926	-8.020119965	0.083807506	-44.367775000	-2.315994700	0.002496805	0.015480829	-50.005711578
1.870000000	481584.201765160	3857.390043253	75748.320688595	75748.320688595	15277.631826919	-8.020039957	0.084190077	-44.367775000	-2.315994700	0.002509454	0.015480205	-50.005742292
1.880000000	481576.690606495	3857.270023496	75743.127211441	75743.127211441	15275.618168617	-8.019959977	0.084574819	-44.367775000	-2.315994700	0.002523135	0.015480471	-50.005773007
1.890000000	481569.161168832	3857.150005389	75737.933345746	75737.933345746	15273.604044817	-8.019879992	0.084961730	-44.367775000	-2.315994700	0.002539325	0.015482790	-50.005803721
1.900000000	481561.617593525	3857.029999666	75732.739232577	75732.739232577	15271.589819773	-8.019799999	0.085350812	-44.367775000	-2.315994700	0.002551354	0.015481573	-50.005834436
1.910000000	481554.170236909	3856.910004200	75727.545197294	75727.545197294	15269.576054129	-8.019720006	0.085742065	-44.367775000	-2.315994700	0.002554447	0.015472856	-50.005865149
1.920000000	481547.116299997	3856.789985163	75722.351184011	75722.351184011	15267.562433763	-8.019640018	0.086135490	-44.367775000	-2.315994700	0.002574170	0.015478123	-50.005895864
1.930000000	481540.719927070	3856.669923972	75717.157067497	75717.157067497	15265.548432292	-8.019560039	0.086531087	-44.367775000	-2.315994700	0.002626390	0.015510707	-50.005926583
1.940000000	481534.689060273	3856.549949197	75711.963110448	75711.963110448	15263.534121260	-8.019480042	0.086928856	-44.367775000	-2.315994700	0.002612855	0.015488135	-50.005957294
1.950000000	481528.608276143	3856.430138915	75706.769577294	75706.769577294	15261.519781044	-8.019400003	0.087328796	-44.367775000	-2.315994700	0.002481263	0.015366470	-50.005987992
1.960000000	481522.396172181	3856.310062329	75701.576072743	75701.576072743	15259.505717831	-8.019319961	0.087730910	-44.367775000	-2.315994700	0.002608336	0.015461765	-50.006018720
1.970000000	481516.129185602	3856.189500447	75696.382144232	75696.382144232	15257.492094410	-8.019239959	0.088135196	-44.367775000	-2.315994700	0.003162010	0.015914940	-50.006049501
1.980000000	481510.128908239	3856.069975524	75691.188044733	75691.188044733	15255.478365151	-8.019159979	0.088541656	-44.367775000	-2.315994700	0.002700897	0.015516830	-50.006080156
1.990000000	481504.659842503	3855.952057683	75685.994092876	75685.994092876	15253.464068344	-8.019079994	0.088950290	-44.367775000	-2.315994700	0.000706535	0.013832512	-50.006110655
2.000000000	481499.430000000	3855.830000000	75680.800000000	75680.800000000	15251.450000000	-8.019000000	0.089361097	-44.367775000	-2.315994700	0.002684544	0.015480671	-50.006141580
2.010000000	481494.097693036	3855.698203163	75675.605420145	75675.605420145	15249.437034646	-8.018920002	0.089774079	-44.367775000	-2.315994700	0.013992958	0.024956152	-50.006174616
2.020000000	481488.724042018	3855.558487438	75670.410434705	75670.410434705	15247.425001193	-8.018840002	0.090189236	-44.367775000	-2.315994701	0.032887009	0.040795215	-50.006213399
2.030000000	481483.470869991	3855.414527994	75665.215231912	75665.215231912	15245.413467143	-8.018760001	0.090606567	-44.367775000	-2.315994701	0.055846223	0.060044470	-50.006260971
2.040000000	481478.500000000	3855.270000000	75660.020000000	75660.020000000	15243.402000000	-8.018680000	0.091026074	-44.367775000	-2.315994700	0.079350114	0.079750538	-50.006316956
2.050000000	481473.928630070	3855.127801969	75654.824887422	75654.824887422	15241.390258666	-8.018599999	0.091447756	-44.367775000	-2.315994699	0.100622155	0.097584178	-50.006377534
2.060000000	481469.695458144	3854.987725798	75649.629883521	75649.629883521	15239.378267630	-8.018519999	0.091871615	-44.367775000	-2.315994697	0.119861679	0.113712679	-50.006440985
2.070000000	481465.694557146	3854.848786728	75644.434937859	75644.434937859	15237.366142779	-8.018440000	0.092297649	-44.367775000	-2.315994697	0.138011987	0.128927456	-50.006507568
2.080000000	481461.820000000	3854.710000000	75639.240000000	75639.240000000	15235.354000000	-8.018360000	0.092725860	-44.367775000	-2.315994700	0.156016390	0.144019922	-50.006578645
2.090000000	481457.979505436	3854.570588961	75634.045030165	75634.045030165	15233.341930691	-8.018280000	0.093156248	-44.367775000	-2.315994705	0.174618856	0.159614201	-50.006656061
2.100000000	481454.135375407	3854.430609371	75628.850031210	75628.850031210	15231.329928289	-8.018200000	0.093588813	-44.367775000	-2.315994710	0.193765982	0.175665284	-50.006740149
2.110000000	481450.263557675	3854.290325095	75623.655016651	75623.655016651	15229.317961743	-8.018120000	0.094023556	-44.367775000	-2.315994710	0.213205017	0.191960878	-50.006830557
2.120000000	481446.340000000	3854.150000000	75618.460000000	75618.460000000	15227.306000000	-8.018040000	0.094460477	-44.367775000	-2.315994700	0.232683212	0.208288694	-50.006926647
2.130000000	481442.358035688	3854.009842188	75613.264991917	75613.264991917	15225.294018571	-8.017960000	0.094899576	-44.367775000	-2.315994678	0.252001225	0.224481359	-50.007027700
2.140000000	481438.380540228	3853.869836720	75608.069991637	75608.069991637	15223.282019215	-8.017880000	0.095340854	-44.367775000	-2.315994650	0.271173369	0.240551164	-50.007133638
2.150000000	481434.487774654	3853.729912891	75602.874995538	75602.874995538	15221.270010251	-8.017800000	0.095784311	-44.367775000	-2.315994622	0.290267371	0.256555317	-50.007244633
2.160000000	481430.760000000	3853.590000000	75597.680000000	75597.680000000	15219.258000000	-8.017720000	0.096229947	-44.367775000	-2.315994600	0.309350957	0.272551025	-50.007360934
2.170000000	481427.261476812	3853.450042285	75592.485002166	75592.485002166	15217.245995024	-8.017640000	0.096677763	-44.367775000	-2.315994590	0.328477543	0.288583379	-50.007482796
2.180000000	481423.992463681	3853.310043751	75587.290002241	75587.290002241	15215.233994851	-8.017560000	0.097127758	-44.367775000	-2.315994590	0.347643305	0.304649019	-50.007610237
2.190000000	481420.937218709	3853.170023341	75582.095001195	75582.095001195	15213.221997253	-8.017480000	0.097579934	-44.367775000	-2.315994595	0.366830107	0.320732468	-50.007743187
2.200000000	481418.080000000	3853.030000000	75576.900000000	75576.900000000	15211.210000000	-8.017400000	0.098034290	-44.367775000	-2.315994600	0.386019810	0.336818250	-50.007881560
2.210000000	481415.416525814	3852.889988670	75571.704999420	75571.704999420	15209.198001333	-8.017320000	0.098490827	-44.367775000	-2.315994602	0.405198110	0.352894161	-50.008025270
2.220000000	481412.988355048	3852.749988277	75566.509999400	75566.509999400	15207.186001380	-8.017240000	0.098949545	-44.367775000	-2.315994602	0.424366030	0.368961079	-50.008174315
2.230000000	481410.848506758	3852.609993746	75561.314999680	75561.314999680	15205.174000736	-8.017160000	0.099410445	-44.367775000	-2.315994601	0.443528422	0.385023154	-50.008328716
2.240000000	481409.050000000	3852.470000000	75556.120000000	75556.120000000	15203.162000000	-8.017080000	0.099873527	-44.367775000	-2.315994600	0.462690141	0.401084533	-50.008488505
2.250000000	481407.620076182	3852.330003036	75550.925000155	75550.925000155	15201.149999643	-8.017000000	0.100338791	-44.367775000	-2.315994600	0.481855016	0.417148487	-50.008653708
2.260000000	481406.482866126	3852.190003141	75545.730000161	75545.730000161	15199.137999630	-8.016920000	0.100806238	-44.367775000	-2.315994600	0.501022779	0.433214762	-50.008824325
2.270000000	481405.536723007	3852.050001676	75540.535000086	75540.535000086	15197.125999803	-8.016840000	0.101275867	-44.367775000	-2.315994600	0.520192136	0.449282228	-50.009000349
2.280000000	481404.680000000	3851.910000000	75535.340000000	75535.340000000	15195.114000000	-8.016760000	0.101747680	-44.367775000	-2.315994600	0.539361796	0.465349752	-50.009181769
2.290000000	481403.843325708	3851.769999187	75530.144999958	75530.144999958	15193.102000096	-8.016680000	0.102221676	-44.367775000	-2.315994599	0.558530740	0.481416452	-50.009368579
2.300000000	481403.086430447	3851.629999158	75524.949999957	75524.949999957	15191.090000099	-8.016600000	0.102697857	-44.367775000	-2.315994597	0.577699044	0.497482446	-50.009560778
2.310000000	481402.501319963	3851.489999551	75519.754999977	75519.754999977	15189.078000053	-8.016520000	0.103176221	-44.367775000	-2.315994597	0.596867060	0.513548103	-50.009758369
2.320000000	481402.180000000	3851.350000000	75514.560000000	75514.560000000	15187.066000000	-8.016440000	0.103656770	-44.367775000	-2.315994600	0.616035139	0.529613791	-50.009961356
2.330000000	481402.183652237	3851.210000218	75509.365000011	75509.365000011	15185.053999974	-8.016360000	0.104139504	-44.367775000	-2.315994606	0.635203558	0.545679759	-50.010169743
2.340000000	481402.450162085	3851.070000226	75504.170000012	75504.170000012	15183.041999973	-8.016280000	0.104624423	-44.367775000	-2.315994611	0.654372299	0.561745774	-50.010383527
2.350000000	481402.886590891	3850.930000120	75498.975000006	75498.975000006	15181.029999986	-8.016200000	0.105111529	-44.367775000	-2.315994610	0.673541266	0.577811486	-50.010602703
2.360000000	481403.400000000	3850.790000000	75493.780000000	75493.780000000	15179.018000000	-8.016120000	0.105600820	-44.367775000	-2.315994600	0.692710368	0.593876543	-50.010827269
2.370000000	481403.926440346	3850.649999942	75488.584999997	75488.584999997	15177.006000007	-8.016040000	0.106092298	-44.367775000	-2.315994577	0.711879533	0.609940734	-50.011057219
2.380000000	481404.517921212	3850.509999940	75483.389999997	75483.389999997	15174.994000007	-8.015960000	0.106585963	-44.367775000	-2.315994547	0.731048776	0.626004407	-50.011292559
2.390000000	481405.255441473	3850.369999968	75478.194999998	75478.194999998	15172.982000004	-8.015880000	0.107081813	-44.367775000	-2.315994519	0.750218137	0.642068048	-50.011533295
2.400000000	481406.220000000	3850.230000000	75473.000000000	75473.000000000	15170.970000000	-8.015800000	0.107579850	-44.367775000	-2.315994500	0.769387654	0.658132145	-50.011779432
2.410000000	481407.470586381	3850.090000016	75467.805000001	75467.805000001	15168.957999998	-8.015720000	0.108080073	-44.367775000	-2.315994496	0.788557355	0.674197015	-50.012030977
2.420000000	481408.978153066	3849.950000016	75462.610000001	75462.610000001	15166.945999998	-8.015640000	0.108582483	-44.367775000	-2.315994501	0.807727231	0.690262300	-50.012287924
2.430000000	481410.691643217	3849.810000009	75457.415000001	75457.415000001	15164.933999999	-8.015560000	0.109087081	-44.367775000	-2.315994505	0.826897262	0.706327470	-50.012550268
2.440000000	481412.560000000	3849.670000000	75452.220000000	75452.220000000	15162.922000000	-8.015480000	0.109593870	-44.367775000	-2.315994500	0.846067428	0.722391997	-50.012818000
2.450000000	481414.539339129	3849.529999996	75447.024999999	75447.024999999	15160.910000000	-8.015400000	0.110102850	-44.367775000	-2.315994480	0.865237714	0.738455529	-50.013091115
